## [iView]
## Converted from:	F:\simpleImp\data\140425-10-L2-eye_data.idf
## Date:	25.04.2014 20:03:56
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	40542                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140425-10-L2                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
9011916754	SMP	1	998.37	771.68	998.37	771.68	-1	
9011925178	SMP	1	997.26	778.13	997.26	778.13	-1	
9011933533	SMP	1	991.57	777.29	991.57	777.29	-1	
9011941918	SMP	1	989.55	784.96	989.55	784.96	-1	
9011950154	SMP	1	988.69	779.88	988.69	779.88	-1	
9011958505	SMP	1	990.53	781.61	990.53	781.61	-1	
9011966897	SMP	1	990.30	784.63	990.30	784.63	-1	
9011975122	SMP	1	991.81	783.53	991.81	783.53	-1	
9011983507	SMP	1	994.40	786.46	994.40	786.46	-1	
9011991867	SMP	1	992.62	777.70	992.62	777.70	-1	
9012000237	SMP	1	997.91	779.60	997.91	779.60	-1	
9012008479	SMP	1	1000.93	768.93	1000.93	768.93	-1	
9012016864	SMP	1	1006.77	761.66	1006.77	761.66	-1	
9012025247	SMP	1	1008.61	760.63	1008.61	760.63	-1	
9012033598	SMP	1	1006.24	771.49	1006.24	771.49	-1	
9012041902	SMP	1	1008.26	783.04	1008.26	783.04	-1	
9012050282	SMP	1	1004.39	754.19	1004.39	754.19	-1	
9012058670	SMP	1	998.40	771.32	998.40	771.32	-1	
9012067047	SMP	1	1001.15	761.90	1001.15	761.90	-1	
9012075280	SMP	1	1006.03	761.46	1006.03	761.46	-1	
9012083666	SMP	1	1013.78	767.14	1013.78	767.14	-1	
9012091995	SMP	1	1010.04	776.92	1010.04	776.92	-1	
9012100404	SMP	1	991.78	758.77	991.78	758.77	-1	
9012108628	SMP	1	999.01	748.39	999.01	748.39	-1	
9012117027	SMP	1	1003.42	743.81	1003.42	743.81	-1	
9012125402	SMP	1	1012.25	746.14	1012.25	746.14	-1	
9012133650	SMP	1	998.91	765.18	998.91	765.18	-1	
9012142033	SMP	1	1022.19	757.79	1022.19	757.79	-1	
9012150414	SMP	1	1010.25	772.37	1010.25	772.37	-1	
9012158728	SMP	1	1003.85	769.64	1003.85	769.64	-1	
9012167036	SMP	1	1000.25	782.75	1000.25	782.75	-1	
9012175402	SMP	1	1002.53	796.82	1002.53	796.82	-1	
9012183746	SMP	1	1006.92	777.29	1006.92	777.29	-1	
9012192124	SMP	1	1009.10	779.50	1009.10	779.50	-1	
9012200357	SMP	1	1001.01	772.75	1001.01	772.75	-1	
9012208727	SMP	1	1000.01	772.21	1000.01	772.21	-1	
9012217103	SMP	1	1015.61	798.71	1015.61	798.71	-1	
9012225499	SMP	1	1067.99	806.41	1067.99	806.41	-1	
9012233728	SMP	1	1098.02	812.36	1098.02	812.36	-1	
9012242133	SMP	1	1077.23	814.85	1077.23	814.85	-1	
9012250482	SMP	1	1073.71	814.65	1073.71	814.65	-1	
9012258733	SMP	1	1075.16	810.90	1075.16	810.90	-1	
9012267104	SMP	1	1083.35	820.72	1083.35	820.72	-1	
9012275491	SMP	1	1088.97	828.21	1088.97	828.21	-1	
9012283847	SMP	1	1092.07	827.77	1092.07	827.77	-1	
9012292106	SMP	1	1091.55	826.45	1091.55	826.45	-1	
9012300469	SMP	1	1089.19	823.29	1089.19	823.29	-1	
9012308847	SMP	1	1092.23	822.73	1092.23	822.73	-1	
9012317218	SMP	1	1092.24	825.24	1092.24	825.24	-1	
9012325474	SMP	1	1093.31	822.20	1093.31	822.20	-1	
9012333842	SMP	1	1091.25	810.75	1091.25	810.75	-1	
9012342268	SMP	1	1090.87	797.76	1090.87	797.76	-1	
9012350612	SMP	1	1095.10	787.44	1095.10	787.44	-1	
9012358850	SMP	1	1099.13	783.32	1099.13	783.32	-1	
9012367227	SMP	1	1077.42	784.58	1077.42	784.58	-1	
9012375596	SMP	1	1071.11	790.98	1071.11	790.98	-1	
9012383968	SMP	1	1092.28	792.92	1092.28	792.92	-1	
9012392332	SMP	1	1099.65	802.24	1099.65	802.24	-1	
9012400696	SMP	1	1097.48	793.47	1097.48	793.47	-1	
9012409040	SMP	1	1097.13	793.41	1097.13	793.41	-1	
9012417309	SMP	1	1102.18	782.41	1102.18	782.41	-1	
9012425703	SMP	1	1103.14	783.43	1103.14	783.43	-1	
9012433975	SMP	1	1106.30	774.83	1106.30	774.83	-1	
9012442398	SMP	1	1105.61	787.24	1105.61	787.24	-1	
9012450621	SMP	1	1102.96	778.17	1102.96	778.17	-1	
9012459001	SMP	1	1105.13	781.91	1105.13	781.91	-1	
9012467373	SMP	1	1105.22	771.10	1105.22	771.10	-1	
9012475738	SMP	1	1104.60	775.80	1104.60	775.80	-1	
9012483980	SMP	1	1102.56	781.09	1102.56	781.09	-1	
