## [iView]
## Converted from:	D:\Recorded Data\simpkidL2\140721-02-L2-eye_data.idf
## Date:	21.07.2014 18:51:31
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	40378                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140721-02-L2                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
1400421698	SMP	1	1159.89	1141.80	1159.89	1141.80	
1400430096	SMP	1	1131.93	1132.62	1131.93	1132.62	
1400438352	SMP	1	906.84	1209.69	906.84	1209.69	
1400446735	SMP	1	1146.76	1133.25	1146.76	1133.25	
1400455050	SMP	1	1172.75	1139.71	1172.75	1139.71	
1400463426	SMP	1	914.46	1146.87	914.46	1146.87	
1400471651	SMP	1	909.89	1091.57	909.89	1091.57	
1400480039	SMP	1	911.35	1138.61	911.35	1138.61	
1400488395	SMP	1	927.64	834.44	927.64	834.44	
1400496788	SMP	1	950.28	1100.52	950.28	1100.52	
1400505041	SMP	1	936.91	996.70	936.91	996.70	
1400513450	SMP	1	922.51	1025.58	922.51	1025.58	
1400521793	SMP	1	910.86	1027.76	910.86	1027.76	
1400530168	SMP	1	908.58	1009.10	908.58	1009.10	
1400538416	SMP	1	919.19	1037.80	919.19	1037.80	
1400546775	SMP	1	924.33	1123.74	924.33	1123.74	
1400555138	SMP	1	927.51	1015.20	927.51	1015.20	
1400563454	SMP	1	926.30	1140.45	926.30	1140.45	
1400571837	SMP	1	929.84	1152.58	929.84	1152.58	
1400580175	SMP	1	957.44	1033.61	957.44	1033.61	
1400588524	SMP	1	1129.05	385.66	1129.05	385.66	
1400596794	SMP	1	1476.54	679.17	1476.54	679.17	
1400605186	SMP	1	1709.00	501.07	1709.00	501.07	
1400613592	SMP	1	0.00	0.00	0.00	0.00	
1400621890	SMP	1	0.00	0.00	0.00	0.00	
1400630163	SMP	1	0.00	0.00	0.00	0.00	
1400638562	SMP	1	0.00	0.00	0.00	0.00	
1400646943	SMP	1	0.00	0.00	0.00	0.00	
1400655315	SMP	1	0.00	0.00	0.00	0.00	
1400663564	SMP	1	0.00	0.00	0.00	0.00	
1400671937	SMP	1	1742.81	496.73	1742.81	496.73	
1400680311	SMP	1	1749.13	504.44	1749.13	504.44	
1400688551	SMP	1	0.00	0.00	0.00	0.00	
1400696910	SMP	1	0.00	0.00	0.00	0.00	
1400705283	SMP	1	0.00	0.00	0.00	0.00	
1400713682	SMP	1	0.00	0.00	0.00	0.00	
1400721896	SMP	1	0.00	0.00	0.00	0.00	
1400730271	SMP	1	0.00	0.00	0.00	0.00	
1400738640	SMP	1	0.00	0.00	0.00	0.00	
1400747045	SMP	1	0.00	0.00	0.00	0.00	
1400755274	SMP	1	0.00	0.00	0.00	0.00	
1400763648	SMP	1	0.00	0.00	0.00	0.00	
1400772012	SMP	1	0.00	0.00	0.00	0.00	
1400780394	SMP	1	0.00	0.00	0.00	0.00	
1400788639	SMP	1	0.00	0.00	0.00	0.00	
1400797015	SMP	1	0.00	0.00	0.00	0.00	
1400805390	SMP	1	1700.70	438.88	1700.70	438.88	
1400813835	SMP	1	0.00	0.00	0.00	0.00	
1400822011	SMP	1	0.00	0.00	0.00	0.00	
1400830385	SMP	1	0.00	0.00	0.00	0.00	
1400838761	SMP	1	0.00	0.00	0.00	0.00	
1400847021	SMP	1	0.00	0.00	0.00	0.00	
1400855392	SMP	1	0.00	0.00	0.00	0.00	
1400863762	SMP	1	0.00	0.00	0.00	0.00	
1400872139	SMP	1	0.00	0.00	0.00	0.00	
1400880387	SMP	1	0.00	0.00	0.00	0.00	
1400888762	SMP	1	1702.35	456.67	1702.35	456.67	
1400897152	SMP	1	1710.28	477.80	1710.28	477.80	
1400905512	SMP	1	1709.81	481.16	1709.81	481.16	
1400913892	SMP	1	1724.33	488.34	1724.33	488.34	
1400922173	SMP	1	0.00	0.00	0.00	0.00	
1400930566	SMP	1	0.00	0.00	0.00	0.00	
1400938995	SMP	1	1716.53	493.79	1716.53	493.79	
1400947202	SMP	1	1716.76	491.69	1716.76	491.69	
1400955564	SMP	1	1732.20	501.42	1732.20	501.42	
1400963937	SMP	1	1733.92	503.56	1733.92	503.56	
1400972188	SMP	1	1731.68	506.28	1731.68	506.28	
1400980544	SMP	1	0.00	0.00	0.00	0.00	
1400989000	SMP	1	0.00	0.00	0.00	0.00	
1400997329	SMP	1	0.00	0.00	0.00	0.00	
1401005649	SMP	1	0.00	0.00	0.00	0.00	
1401014029	SMP	1	0.00	0.00	0.00	0.00	
1401022306	SMP	1	0.00	0.00	0.00	0.00	
1401030699	SMP	1	1741.46	436.13	1741.46	436.13	
1401038945	SMP	1	1740.41	454.96	1740.41	454.96	
1401047316	SMP	1	1720.59	500.50	1720.59	500.50	
1401055686	SMP	1	1729.07	505.09	1729.07	505.09	
1401064063	SMP	1	1665.65	477.58	1665.65	477.58	
1401072314	SMP	1	1713.16	443.52	1713.16	443.52	
1401080685	SMP	1	0.00	0.00	0.00	0.00	
1401089044	SMP	1	1724.16	465.44	1724.16	465.44	
1401097309	SMP	1	0.00	0.00	0.00	0.00	
1401105643	SMP	1	0.00	0.00	0.00	0.00	
1401114060	SMP	1	1172.52	435.96	1172.52	435.96	
1401122409	SMP	1	0.00	0.00	0.00	0.00	
1401130664	SMP	1	0.00	0.00	0.00	0.00	
1401139025	SMP	1	0.00	0.00	0.00	0.00	
1401147413	SMP	1	0.00	0.00	0.00	0.00	
1401155767	SMP	1	0.00	0.00	0.00	0.00	
1401164081	SMP	1	0.00	0.00	0.00	0.00	
1401172442	SMP	1	0.00	0.00	0.00	0.00	
1401180756	SMP	1	0.00	0.00	0.00	0.00	
1401189191	SMP	1	0.00	0.00	0.00	0.00	
1401197414	SMP	1	0.00	0.00	0.00	0.00	
1401205803	SMP	1	0.00	0.00	0.00	0.00	
1401214149	SMP	1	0.00	0.00	0.00	0.00	
1401222553	SMP	1	0.00	0.00	0.00	0.00	
1401230800	SMP	1	0.00	0.00	0.00	0.00	
1401239186	SMP	1	0.00	0.00	0.00	0.00	
1401247558	SMP	1	0.00	0.00	0.00	0.00	
1401255801	SMP	1	0.00	0.00	0.00	0.00	
1401264181	SMP	1	0.00	0.00	0.00	0.00	
1401272527	SMP	1	0.00	0.00	0.00	0.00	
1401280927	SMP	1	0.00	0.00	0.00	0.00	
1401289139	SMP	1	0.00	0.00	0.00	0.00	
1401297583	SMP	1	0.00	0.00	0.00	0.00	
1401305917	SMP	1	0.00	0.00	0.00	0.00	
1401314336	SMP	1	0.00	0.00	0.00	0.00	
1401322574	SMP	1	0.00	0.00	0.00	0.00	
1401330942	SMP	1	0.00	0.00	0.00	0.00	
1401339322	SMP	1	0.00	0.00	0.00	0.00	
1401347714	SMP	1	0.00	0.00	0.00	0.00	
1401355950	SMP	1	0.00	0.00	0.00	0.00	
1401364328	SMP	1	0.00	0.00	0.00	0.00	
1401372699	SMP	1	0.00	0.00	0.00	0.00	
1401380916	SMP	1	0.00	0.00	0.00	0.00	
1401389309	SMP	1	0.00	0.00	0.00	0.00	
1401397684	SMP	1	0.00	0.00	0.00	0.00	
1401406066	SMP	1	0.00	0.00	0.00	0.00	
1401414278	SMP	1	0.00	0.00	0.00	0.00	
1401422677	SMP	1	0.00	0.00	0.00	0.00	
1401431055	SMP	1	0.00	0.00	0.00	0.00	
1401439468	SMP	1	0.00	0.00	0.00	0.00	
1401447687	SMP	1	0.00	0.00	0.00	0.00	
1401456056	SMP	1	0.00	0.00	0.00	0.00	
1401464437	SMP	1	0.00	0.00	0.00	0.00	
1401472792	SMP	1	0.00	0.00	0.00	0.00	
1401481053	SMP	1	0.00	0.00	0.00	0.00	
1401489422	SMP	1	0.00	0.00	0.00	0.00	
1401497775	SMP	1	0.00	0.00	0.00	0.00	
1401506059	SMP	1	0.00	0.00	0.00	0.00	
1401514438	SMP	1	0.00	0.00	0.00	0.00	
1401522802	SMP	1	0.00	0.00	0.00	0.00	
1401531184	SMP	1	0.00	0.00	0.00	0.00	
1401539462	SMP	1	0.00	0.00	0.00	0.00	
1401547847	SMP	1	0.00	0.00	0.00	0.00	
1401946930	MSG	1	# Message: elmo_tapping1.avi
1401948203	SMP	1	1668.88	117.40	1668.88	117.40	
1401956560	SMP	1	0.00	0.01	0.00	0.01	
1401964911	SMP	1	0.00	0.01	0.00	0.01	
1401973349	SMP	1	0.00	0.01	0.00	0.01	
1401981572	SMP	1	0.00	0.01	0.00	0.01	
1401989967	SMP	1	0.00	0.01	0.00	0.01	
1401998279	SMP	1	0.00	0.01	0.00	0.01	
1402007257	SMP	1	0.00	0.01	0.00	0.01	
1402014937	SMP	1	0.00	0.00	0.00	0.00	
1402023314	SMP	1	0.00	0.00	0.00	0.00	
1402031667	SMP	1	0.00	0.00	0.00	0.00	
1402040057	SMP	1	0.00	0.00	0.00	0.00	
1402048342	SMP	1	0.00	0.00	0.00	0.00	
1402056684	SMP	1	0.00	0.00	0.00	0.00	
1402065130	SMP	1	0.00	0.00	0.00	0.00	
1402073760	SMP	1	0.00	0.00	0.00	0.00	
1402081695	SMP	1	0.00	0.00	0.00	0.00	
1402090053	SMP	1	0.00	0.00	0.00	0.00	
1402098431	SMP	1	0.00	0.00	0.00	0.00	
1402107082	SMP	1	0.00	0.00	0.00	0.00	
1402115183	SMP	1	0.00	0.00	0.00	0.00	
1402123408	SMP	1	0.00	0.00	0.00	0.00	
1402131831	SMP	1	0.00	0.00	0.00	0.00	
1402140100	SMP	1	0.00	0.00	0.00	0.00	
1402148446	SMP	1	1490.29	-9.41	1490.29	-9.41	
1402156815	SMP	1	1218.01	1282.70	1218.01	1282.70	
1402165163	SMP	1	0.00	-1.82	0.00	-1.82	
1402173434	SMP	1	0.00	-1.80	0.00	-1.80	
1402181794	SMP	1	0.00	-1.77	0.00	-1.77	
1402190184	SMP	1	0.00	-1.73	0.00	-1.73	
1402198440	SMP	1	0.00	-1.68	0.00	-1.68	
1402206793	SMP	1	0.00	-1.62	0.00	-1.62	
1402215278	SMP	1	0.00	-1.56	0.00	-1.56	
1402223568	SMP	1	0.00	-1.49	0.00	-1.49	
1402231794	SMP	1	0.00	-1.42	0.00	-1.42	
1402240164	SMP	1	0.00	0.00	0.00	0.00	
1402248546	SMP	1	0.00	0.00	0.00	0.00	
1402256930	SMP	1	0.00	0.00	0.00	0.00	
1402265277	SMP	1	0.00	0.00	0.00	0.00	
1402273940	SMP	1	0.00	0.00	0.00	0.00	
1402281941	SMP	1	0.00	0.00	0.00	0.00	
1402290340	SMP	1	0.00	0.00	0.00	0.00	
1402298550	SMP	1	0.00	0.00	0.00	0.00	
1402306900	SMP	1	0.00	0.00	0.00	0.00	
1402315321	SMP	1	0.00	0.00	0.00	0.00	
1402323591	SMP	1	0.00	0.00	0.00	0.00	
1402331932	SMP	1	0.00	0.00	0.00	0.00	
1402340277	SMP	1	0.00	0.00	0.00	0.00	
1402348760	SMP	1	0.00	0.00	0.00	0.00	
1402356943	SMP	1	0.00	0.00	0.00	0.00	
1402365273	SMP	1	0.00	0.00	0.00	0.00	
1402373684	SMP	1	0.00	0.00	0.00	0.00	
1402382065	SMP	1	0.00	0.00	0.00	0.00	
1402390315	SMP	1	0.00	0.00	0.00	0.00	
1402398620	SMP	1	0.00	0.00	0.00	0.00	
1402407037	SMP	1	0.00	0.00	0.00	0.00	
1402415437	SMP	1	0.00	0.00	0.00	0.00	
1402423738	SMP	1	0.00	0.00	0.00	0.00	
1402432008	SMP	1	0.00	0.00	0.00	0.00	
1402440429	SMP	1	0.00	0.00	0.00	0.00	
1402448817	SMP	1	0.00	0.00	0.00	0.00	
1402457065	SMP	1	0.00	0.00	0.00	0.00	
1402465420	SMP	1	0.00	0.00	0.00	0.00	
1402473816	SMP	1	0.00	0.00	0.00	0.00	
1402482068	SMP	1	0.00	0.00	0.00	0.00	
1402490440	SMP	1	0.00	0.00	0.00	0.00	
1402498804	SMP	1	0.00	0.00	0.00	0.00	
1402507168	SMP	1	0.00	0.00	0.00	0.00	
1402515410	SMP	1	0.00	0.00	0.00	0.00	
1402523805	SMP	1	0.00	0.00	0.00	0.00	
1402532190	SMP	1	0.00	0.00	0.00	0.00	
1402540536	SMP	1	0.00	0.00	0.00	0.00	
1402548818	SMP	1	0.00	0.00	0.00	0.00	
1402557119	SMP	1	0.00	0.00	0.00	0.00	
1402565555	SMP	1	0.00	0.00	0.00	0.00	
1402573932	SMP	1	0.00	0.00	0.00	0.00	
1402582148	SMP	1	0.00	0.00	0.00	0.00	
1402590518	SMP	1	0.00	0.00	0.00	0.00	
1402598940	SMP	1	0.00	0.00	0.00	0.00	
1402607727	SMP	1	0.00	0.00	0.00	0.00	
1402615567	SMP	1	0.00	0.00	0.00	0.00	
1402623937	SMP	1	0.00	0.00	0.00	0.00	
1402632297	SMP	1	0.00	0.00	0.00	0.00	
1402640551	SMP	1	0.00	0.00	0.00	0.00	
1402648937	SMP	1	0.00	0.00	0.00	0.00	
1402657311	SMP	1	0.00	0.00	0.00	0.00	
1402665631	SMP	1	0.00	0.00	0.00	0.00	
1402673923	SMP	1	0.00	0.00	0.00	0.00	
1402682283	SMP	1	0.00	0.00	0.00	0.00	
1402690708	SMP	1	0.00	0.00	0.00	0.00	
1402699033	SMP	1	0.00	0.00	0.00	0.00	
1402707280	SMP	1	0.00	0.00	0.00	0.00	
1402715673	SMP	1	0.00	0.00	0.00	0.00	
1402724182	SMP	1	0.00	0.00	0.00	0.00	
1402732274	SMP	1	0.00	0.00	0.00	0.00	
1402740684	SMP	1	0.00	0.00	0.00	0.00	
1402749064	SMP	1	0.00	0.00	0.00	0.00	
1402757437	SMP	1	0.00	0.00	0.00	0.00	
1402765666	SMP	1	0.00	0.00	0.00	0.00	
1402774132	SMP	1	0.00	0.00	0.00	0.00	
1402782430	SMP	1	0.00	0.00	0.00	0.00	
1402790745	SMP	1	0.00	0.00	0.00	0.00	
1402799061	SMP	1	0.00	0.00	0.00	0.00	
1402807956	SMP	1	0.00	0.00	0.00	0.00	
1402815814	SMP	1	0.00	0.00	0.00	0.00	
1402824280	SMP	1	0.00	0.00	0.00	0.00	
1402832421	SMP	1	0.00	0.00	0.00	0.00	
1402840770	SMP	1	0.00	0.00	0.00	0.00	
1402849193	SMP	1	0.00	0.00	0.00	0.00	
1402857532	SMP	1	0.00	0.00	0.00	0.00	
1402865809	SMP	1	0.00	0.00	0.00	0.00	
1402874172	SMP	1	0.00	0.00	0.00	0.00	
1402882563	SMP	1	0.00	0.00	0.00	0.00	
1402890796	SMP	1	0.00	0.00	0.00	0.00	
1402899147	SMP	1	0.00	0.00	0.00	0.00	
1402907542	SMP	1	0.00	0.00	0.00	0.00	
1402915902	SMP	1	0.00	0.00	0.00	0.00	
