## [iView]
## Converted from:	D:\simpleImp\data\150710-sc-03-eye_data.idf
## Date:	10.07.2015 18:22:20
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	38907                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150710-sc-03                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4898841933	SMP	1	0.00	0.00	0.00	0.00	-1	
4898850304	SMP	1	0.00	0.00	0.00	0.00	-1	
4898858659	SMP	1	0.00	0.00	0.00	0.00	-1	
4898867088	SMP	1	0.00	0.00	0.00	0.00	-1	
4898875297	SMP	1	0.00	0.00	0.00	0.00	-1	
4898883662	SMP	1	0.00	0.00	0.00	0.00	-1	
4898892011	SMP	1	0.00	0.00	0.00	0.00	-1	
4898900367	SMP	1	0.00	0.00	0.00	0.00	-1	
4898908629	SMP	1	0.00	0.00	0.00	0.00	-1	
4898917007	SMP	1	0.00	0.00	0.00	0.00	-1	
4898925383	SMP	1	0.00	0.00	0.00	0.00	-1	
4898933619	SMP	1	0.00	0.00	0.00	0.00	-1	
4898942000	SMP	1	0.00	0.00	0.00	0.00	-1	
4898950377	SMP	1	0.00	0.00	0.00	0.00	-1	
4898958739	SMP	1	0.00	0.00	0.00	0.00	-1	
4898966995	SMP	1	0.00	0.00	0.00	0.00	-1	
4898975373	SMP	1	0.00	0.00	0.00	0.00	-1	
4898983741	SMP	1	0.00	0.00	0.00	0.00	-1	
4898992138	SMP	1	0.00	0.00	0.00	0.00	-1	
4899000420	SMP	1	0.00	0.00	0.00	0.00	-1	
4899008731	SMP	1	0.00	0.00	0.00	0.00	-1	
4899017193	SMP	1	0.00	0.00	0.00	0.00	-1	
4899025567	SMP	1	0.00	0.00	0.00	0.00	-1	
4899033784	SMP	1	0.00	0.00	0.00	0.00	-1	
4899042159	SMP	1	0.00	0.00	0.00	0.00	-1	
4899050533	SMP	1	0.00	0.00	0.00	0.00	-1	
4899058778	SMP	1	0.00	0.00	0.00	0.00	-1	
4899067165	SMP	1	0.00	0.00	0.00	0.00	-1	
4899075493	SMP	1	0.00	0.00	0.00	0.00	-1	
4899083874	SMP	1	0.00	0.00	0.00	0.00	-1	
4899092173	SMP	1	0.00	0.00	0.00	0.00	-1	
4899100482	SMP	1	0.00	0.00	0.00	0.00	-1	
4899108900	SMP	1	0.00	0.00	0.00	0.00	-1	
4899117258	SMP	1	0.00	0.00	0.00	0.00	-1	
4899125497	SMP	1	0.00	0.00	0.00	0.00	-1	
4899133874	SMP	1	0.00	0.00	0.00	0.00	-1	
4899142249	SMP	1	0.00	0.00	0.00	0.00	-1	
4899150623	SMP	1	0.00	0.00	0.00	0.00	-1	
4899158857	SMP	1	0.00	0.00	0.00	0.00	-1	
4899167247	SMP	1	0.00	0.00	0.00	0.00	-1	
4899175610	SMP	1	0.00	0.00	0.00	0.00	-1	
4899183867	SMP	1	0.00	0.00	0.00	0.00	-1	
4899192246	SMP	1	0.00	0.00	0.00	0.00	-1	
4899200616	SMP	1	0.00	0.00	0.00	0.00	-1	
4899208986	SMP	1	0.00	0.00	0.00	0.00	-1	
4899217236	SMP	1	0.00	0.00	0.00	0.00	-1	
4899225636	SMP	1	0.00	0.00	0.00	0.00	-1	
4899242357	SMP	1	0.00	0.00	0.00	0.00	-1	
4899250606	SMP	1	0.00	0.00	0.00	0.00	-1	
4899258978	SMP	1	0.00	0.00	0.00	0.00	-1	
4899267363	SMP	1	0.00	0.00	0.00	0.00	-1	
4899275736	SMP	1	0.00	0.00	0.00	0.00	-1	
4899283979	SMP	1	0.00	0.00	0.00	0.00	-1	
4899292355	SMP	1	0.00	0.00	0.00	0.00	-1	
4899300733	SMP	1	0.00	0.00	0.00	0.00	-1	
4899308977	SMP	1	0.00	0.00	0.00	0.00	-1	
4899317353	SMP	1	0.00	0.00	0.00	0.00	-1	
4899325757	SMP	1	0.00	0.00	0.00	0.00	-1	
4899334158	SMP	1	0.00	0.00	0.00	0.00	-1	
4899342415	SMP	1	0.00	0.00	0.00	0.00	-1	
4899350767	SMP	1	0.00	0.00	0.00	0.00	-1	
4899359213	SMP	1	0.00	0.00	0.00	0.00	-1	
4899367567	SMP	1	0.00	0.00	0.00	0.00	-1	
4899375784	SMP	1	0.00	0.00	0.00	0.00	-1	
4899384171	SMP	1	0.00	0.00	0.00	0.00	-1	
4899392527	SMP	1	0.00	0.00	0.00	0.00	-1	
4899400942	SMP	1	0.00	0.00	0.00	0.00	-1	
4899409135	SMP	1	0.00	0.00	0.00	0.00	-1	
4899417524	SMP	1	0.00	0.00	0.00	0.00	-1	
4899425924	SMP	1	0.00	0.00	0.00	0.00	-1	
4899434292	SMP	1	0.00	0.00	0.00	0.00	-1	
4899442527	SMP	1	0.00	0.00	0.00	0.00	-1	
4899450867	SMP	1	0.00	0.00	0.00	0.00	-1	
4899459277	SMP	1	0.00	0.00	0.00	0.00	-1	
4899467528	SMP	1	0.00	0.00	0.00	0.00	-1	
4899475900	SMP	1	0.00	0.00	0.00	0.00	-1	
4899484231	SMP	1	0.00	0.00	0.00	0.00	-1	
4899492650	SMP	1	0.00	0.00	0.00	0.00	-1	
4899500860	SMP	1	0.00	0.00	0.00	0.00	-1	
4899509271	SMP	1	0.00	0.00	0.00	0.00	-1	
4899517646	SMP	1	0.00	0.00	0.00	0.00	-1	
4899526026	SMP	1	0.00	0.00	0.00	0.00	-1	
4899534276	SMP	1	0.00	0.00	0.00	0.00	-1	
4899542646	SMP	1	0.00	0.00	0.00	0.00	-1	
4899551025	SMP	1	0.00	0.00	0.00	0.00	-1	
4899559398	SMP	1	0.00	0.00	0.00	0.00	-1	
4899567644	SMP	1	0.00	0.00	0.00	0.00	-1	
4899576002	SMP	1	0.00	0.00	0.00	0.00	-1	
4899584406	SMP	1	0.00	0.00	0.00	0.00	-1	
4899592636	SMP	1	0.00	0.00	0.00	0.00	-1	
4899601020	SMP	1	0.00	0.00	0.00	0.00	-1	
4899609404	SMP	1	0.00	0.00	0.00	0.00	-1	
4899617767	SMP	1	0.00	0.00	0.00	0.00	-1	
4899626007	SMP	1	0.00	0.00	0.00	0.00	-1	
4899634399	SMP	1	0.00	0.00	0.00	0.00	-1	
4899642776	SMP	1	0.00	0.00	0.00	0.00	-1	
4899651134	SMP	1	0.00	0.00	0.00	0.00	-1	
4899659434	SMP	1	0.00	0.00	0.00	0.00	-1	
4899667763	SMP	1	0.00	0.00	0.00	0.00	-1	
4899676190	SMP	1	0.00	0.00	0.00	0.00	-1	
4899684540	SMP	1	0.00	0.00	0.00	0.00	-1	
4899692795	SMP	1	0.00	0.00	0.00	0.00	-1	
4899701192	SMP	1	0.00	0.00	0.00	0.00	-1	
4899709577	SMP	1	0.00	0.00	0.00	0.00	-1	
4899717776	SMP	1	0.00	0.00	0.00	0.00	-1	
4899726190	SMP	1	0.00	0.00	0.00	0.00	-1	
4899734540	SMP	1	0.00	0.00	0.00	0.00	-1	
4899742898	SMP	1	0.00	0.00	0.00	0.00	-1	
4899751152	SMP	1	0.00	0.00	0.00	0.00	-1	
4899759523	SMP	1	0.00	0.00	0.00	0.00	-1	
4899767907	SMP	1	0.00	0.00	0.00	0.00	-1	
4899776232	SMP	1	0.00	0.00	0.00	0.00	-1	
4899784520	SMP	1	0.00	0.00	0.00	0.00	-1	
4899792854	SMP	1	0.00	0.00	0.00	0.00	-1	
4899801274	SMP	1	0.00	0.00	0.00	0.00	-1	
4899809646	SMP	1	0.00	0.00	0.00	0.00	-1	
