## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L1\141017-05-L1-SC-eye_data.idf
## Date:	17.10.2014 18:32:06
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	48794                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	141017-05-L1-SC                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
3925710430	SMP	1	889.72	607.48	889.72	607.48	
3925718778	SMP	1	901.12	606.61	901.12	606.61	
3925727041	SMP	1	906.50	599.09	906.50	599.09	
3925735420	SMP	1	902.62	596.29	902.62	596.29	
3925743817	SMP	1	897.62	601.43	897.62	601.43	
3925752156	SMP	1	902.37	598.23	902.37	598.23	
3925760381	SMP	1	897.74	597.02	897.74	597.02	
3925768752	SMP	1	901.00	601.01	901.00	601.01	
3925777152	SMP	1	898.30	599.13	898.30	599.13	
3925785401	SMP	1	894.77	603.39	894.77	603.39	
3925793754	SMP	1	889.65	597.82	889.65	597.82	
3925802138	SMP	1	886.35	600.57	886.35	600.57	
3925810511	SMP	1	882.54	606.85	882.54	606.85	
3925818741	SMP	1	881.03	588.17	881.03	588.17	
3925827121	SMP	1	882.14	592.98	882.14	592.98	
3925835496	SMP	1	878.40	588.09	878.40	588.09	
3925843875	SMP	1	878.00	584.35	878.00	584.35	
3925852166	SMP	1	876.45	589.40	876.45	589.40	
3925860505	SMP	1	875.55	596.25	875.55	596.25	
3925868928	SMP	1	875.60	591.38	875.60	591.38	
3925877317	SMP	1	877.85	592.06	877.85	592.06	
3925885547	SMP	1	877.86	609.81	877.86	609.81	
3925893919	SMP	1	880.83	596.51	880.83	596.51	
3925902272	SMP	1	882.04	600.09	882.04	600.09	
3925910658	SMP	1	884.09	598.20	884.09	598.20	
3925918881	SMP	1	885.28	597.91	885.28	597.91	
3925927279	SMP	1	884.90	602.94	884.90	602.94	
3925935662	SMP	1	886.81	599.56	886.81	599.56	
3925943903	SMP	1	900.63	602.68	900.63	602.68	
3925952283	SMP	1	985.91	612.47	985.91	612.47	
3925960657	SMP	1	1095.58	646.01	1095.58	646.01	
3925969030	SMP	1	1157.73	673.15	1157.73	673.15	
3925977281	SMP	1	1254.31	683.10	1254.31	683.10	
3925985662	SMP	1	1272.62	689.43	1272.62	689.43	
3925994022	SMP	1	1265.40	690.23	1265.40	690.23	
3926002390	SMP	1	1274.98	687.79	1274.98	687.79	
3926010617	SMP	1	1272.50	687.57	1272.50	687.57	
3926018988	SMP	1	1270.50	690.33	1270.50	690.33	
3926027365	SMP	1	1272.04	690.71	1272.04	690.71	
3926035743	SMP	1	1271.37	697.20	1271.37	697.20	
3926043986	SMP	1	1271.61	702.70	1271.61	702.70	
3926052360	SMP	1	1271.37	704.40	1271.37	704.40	
3926060755	SMP	1	1271.37	707.09	1271.37	707.09	
3926068988	SMP	1	1268.92	706.92	1268.92	706.92	
3926077354	SMP	1	1271.73	706.86	1271.73	706.86	
3926085742	SMP	1	1268.78	715.99	1268.78	715.99	
3926094105	SMP	1	1271.47	715.29	1271.47	715.29	
3926102357	SMP	1	1269.05	712.70	1269.05	712.70	
3926110729	SMP	1	1270.16	712.86	1270.16	712.86	
3926119103	SMP	1	1266.72	713.51	1266.72	713.51	
3926127483	SMP	1	1266.63	711.19	1266.63	711.19	
3926135734	SMP	1	1267.13	711.54	1267.13	711.54	
3926144101	SMP	1	1264.58	711.25	1264.58	711.25	
3926152482	SMP	1	1265.22	709.76	1265.22	709.76	
3926160849	SMP	1	1264.13	707.51	1264.13	707.51	
3926169102	SMP	1	1264.52	705.01	1264.52	705.01	
3926177482	SMP	1	1263.19	707.87	1263.19	707.87	
3926185881	SMP	1	1260.70	704.31	1260.70	704.31	
3926194109	SMP	1	1259.28	703.99	1259.28	703.99	
3926202589	SMP	1	1260.94	707.66	1260.94	707.66	
3926210939	SMP	1	1259.88	710.18	1259.88	710.18	
3926219316	SMP	1	1215.66	730.51	1215.66	730.51	
3926227586	SMP	1	1051.55	740.47	1051.55	740.47	
3926235962	SMP	1	962.08	750.71	962.08	750.71	
3926244231	SMP	1	915.99	722.21	915.99	722.21	
3926252657	SMP	1	876.70	743.53	876.70	743.53	
3926260864	SMP	1	873.91	756.99	873.91	756.99	
3926269297	SMP	1	872.14	748.84	872.14	748.84	
3926277667	SMP	1	861.65	755.39	861.65	755.39	
3926286040	SMP	1	862.01	754.52	862.01	754.52	
3926294276	SMP	1	868.32	758.17	868.32	758.17	
3926302639	SMP	1	855.93	757.61	855.93	757.61	
3926311031	SMP	1	861.61	751.50	861.61	751.50	
3926319259	SMP	1	862.07	735.59	862.07	735.59	
3926327600	SMP	1	859.71	743.54	859.71	743.54	
3926335985	SMP	1	858.00	751.39	858.00	751.39	
3926344405	SMP	1	861.93	749.15	861.93	749.15	
3926352653	SMP	1	863.81	748.14	863.81	748.14	
3926361024	SMP	1	866.66	749.31	866.66	749.31	
3926369354	SMP	1	857.91	746.66	857.91	746.66	
3926377777	SMP	1	853.83	740.25	853.83	740.25	
3926386047	SMP	1	852.38	744.59	852.38	744.59	
3926394395	SMP	1	859.14	744.79	859.14	744.79	
3926402775	SMP	1	859.41	746.56	859.41	746.56	
3926411128	SMP	1	860.81	740.48	860.81	740.48	
3926419402	SMP	1	864.70	743.30	864.70	743.30	
3926427765	SMP	1	863.41	740.93	863.41	740.93	
3926436149	SMP	1	863.12	737.15	863.12	737.15	
3926444516	SMP	1	854.46	736.31	854.46	736.31	
3926452766	SMP	1	854.14	736.10	854.14	736.10	
3926461140	SMP	1	853.48	733.33	853.48	733.33	
3926469518	SMP	1	854.20	738.45	854.20	738.45	
3926477767	SMP	1	856.08	734.97	856.08	734.97	
3926486162	SMP	1	856.45	731.52	856.45	731.52	
3926494474	SMP	1	854.84	733.95	854.84	733.95	
3926502851	SMP	1	854.79	733.15	854.79	733.15	
3926511145	SMP	1	854.65	734.78	854.65	734.78	
3926519502	SMP	1	856.23	735.95	856.23	735.95	
3926527889	SMP	1	852.64	735.72	852.64	735.72	
3926536268	SMP	1	855.93	730.25	855.93	730.25	
3926544534	SMP	1	855.90	725.63	855.90	725.63	
3926552912	SMP	1	856.86	725.28	856.86	725.28	
3926561297	SMP	1	857.57	740.02	857.57	740.02	
3926569683	SMP	1	859.92	747.90	859.92	747.90	
3926577893	SMP	1	858.68	743.09	858.68	743.09	
3926586333	SMP	1	860.81	751.29	860.81	751.29	
3926594664	SMP	1	859.23	750.47	859.23	750.47	
3926602929	SMP	1	861.49	757.90	861.49	757.90	
3926611280	SMP	1	869.94	771.91	869.94	771.91	
3926619611	SMP	1	873.65	929.15	873.65	929.15	
3926628018	SMP	1	998.07	1047.24	998.07	1047.24	
3926636276	SMP	1	1048.88	1174.82	1048.88	1174.82	
3926644644	SMP	1	0.00	0.00	0.00	0.00	
3926653024	SMP	1	0.00	0.00	0.00	0.00	
3926661396	SMP	1	0.00	0.00	0.00	0.00	
3926669641	SMP	1	0.00	0.00	0.00	0.00	
3926678023	SMP	1	0.00	0.00	0.00	0.00	
3926686437	SMP	1	0.00	0.00	0.00	0.00	
3926694769	SMP	1	0.00	0.00	0.00	0.00	
3926703012	SMP	1	0.00	0.00	0.00	0.00	
3926711423	SMP	1	0.00	0.00	0.00	0.00	
3926719778	SMP	1	0.00	0.00	0.00	0.00	
3926728145	SMP	1	0.00	0.00	0.00	0.00	
3926736391	SMP	1	0.00	0.00	0.00	0.00	
3926744730	SMP	1	0.00	0.00	0.00	0.00	
3926753153	SMP	1	0.00	0.00	0.00	0.00	
3926761451	SMP	1	0.00	0.00	0.00	0.00	
3926769764	SMP	1	0.00	0.00	0.00	0.00	
3926778168	SMP	1	0.00	0.00	0.00	0.00	
3926786523	SMP	1	0.00	0.00	0.00	0.00	
3926794775	SMP	1	0.00	0.00	0.00	0.00	
3926803140	SMP	1	0.00	0.00	0.00	0.00	
3926811531	SMP	1	0.00	0.00	0.00	0.00	
3926819847	SMP	1	0.00	0.00	0.00	0.00	
3926828116	SMP	1	0.00	0.00	0.00	0.00	
