## [iView]
## Converted from:	F:\simpleImp\data\raw\140404\140404-09-L2-eye_data.idf
## Date:	04.04.2014 22:19:03
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	12994                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140404-09-L2                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
12625166226	SMP	1	0.00	0.00	0.00	0.00	-1	
12625216213	SMP	1	0.00	0.00	0.00	0.00	-1	
12625266353	SMP	1	0.00	0.00	0.00	0.00	-1	
12625316224	SMP	1	0.00	0.00	0.00	0.00	-1	
12625366218	SMP	1	0.00	0.00	0.00	0.00	-1	
12625416362	SMP	1	0.00	0.00	0.00	0.00	-1	
12625466337	SMP	1	0.00	0.00	0.00	0.00	-1	
12625516380	SMP	1	0.00	0.00	0.00	0.00	-1	
12625566412	SMP	1	0.00	0.00	0.00	0.00	-1	
12625616453	SMP	1	0.00	0.00	0.00	0.00	-1	
12625666455	SMP	1	0.00	0.00	0.00	0.00	-1	
12625716504	SMP	1	0.00	0.00	0.00	0.00	-1	
12625766494	SMP	1	0.00	0.00	0.00	0.00	-1	
12625816499	SMP	1	0.00	0.00	0.00	0.00	-1	
12625866537	SMP	1	0.00	0.00	0.00	0.00	-1	
12625916640	SMP	1	0.00	0.00	0.00	0.00	-1	
12625966633	SMP	1	0.00	0.00	0.00	0.00	-1	
12626016794	SMP	1	0.00	0.00	0.00	0.00	-1	
12626066715	SMP	1	0.00	0.00	0.00	0.00	-1	
12626116619	SMP	1	0.00	0.00	0.00	0.00	-1	
12626166710	SMP	1	0.00	0.00	0.00	0.00	-1	
12626216755	SMP	1	0.00	0.00	0.00	0.00	-1	
12626266776	SMP	1	0.00	0.00	0.00	0.00	-1	
12626316952	SMP	1	0.00	0.00	0.00	0.00	-1	
12626727778	MSG	1	# Message: elmo_tapping1.avi
12626767029	SMP	1	0.00	0.00	0.00	0.00	-1	
12626816954	SMP	1	0.00	0.00	0.00	0.00	-1	
12626867026	SMP	1	0.00	0.00	0.00	0.00	-1	
12626917535	SMP	1	0.00	0.00	0.00	0.00	-1	
12626967241	SMP	1	0.00	0.00	0.00	0.00	-1	
12627017633	SMP	1	0.00	0.00	0.00	0.00	-1	
12627067144	SMP	1	0.00	0.00	0.00	0.00	-1	
12627117445	SMP	1	0.00	0.00	0.00	0.00	-1	
12627167220	SMP	1	0.00	0.00	0.00	0.00	-1	
12627217750	SMP	1	0.00	0.00	0.00	0.00	-1	
12627267198	SMP	1	0.00	0.00	0.00	0.00	-1	
12627318668	SMP	1	0.00	0.00	0.00	0.00	-1	
12627367560	SMP	1	0.00	0.00	0.00	0.00	-1	
12627417426	SMP	1	0.00	0.00	0.00	0.00	-1	
12627467308	SMP	1	0.00	0.00	0.00	0.00	-1	
