## [iView]
## Converted from:	D:\Recorded Data\simpkidL1\140707-01-L1-eye_data.idf
## Date:	07.07.2014 18:05:01
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	40906                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140707-01-L1                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
1970289409	SMP	1	0.00	0.00	0.00	0.00	
1970297649	SMP	1	0.00	0.00	0.00	0.00	
1970306019	SMP	1	0.00	0.00	0.00	0.00	
1970314388	SMP	1	0.00	0.00	0.00	0.00	
1970322792	SMP	1	0.00	0.00	0.00	0.00	
1970330984	SMP	1	0.00	0.00	0.00	0.00	
1970339354	SMP	1	0.00	0.00	0.00	0.00	
1970347739	SMP	1	0.00	0.00	0.00	0.00	
1970356136	SMP	1	0.00	0.00	0.00	0.00	
1970364367	SMP	1	0.00	0.00	0.00	0.00	
1970372727	SMP	1	0.00	0.00	0.00	0.00	
1970381108	SMP	1	0.00	0.00	0.00	0.00	
1970389484	SMP	1	0.00	0.00	0.00	0.00	
1970397720	SMP	1	0.00	0.00	0.00	0.00	
1970406104	SMP	1	0.00	0.00	0.00	0.00	
1970414489	SMP	1	0.00	0.00	0.00	0.00	
1970422754	SMP	1	0.00	0.00	0.00	0.00	
1970431142	SMP	1	0.00	0.00	0.00	0.00	
1970439484	SMP	1	0.00	0.00	0.00	0.00	
1970447894	SMP	1	0.00	0.00	0.00	0.00	
1970456120	SMP	1	0.00	0.00	0.00	0.00	
1970464520	SMP	1	0.00	0.00	0.00	0.00	
1970472881	SMP	1	0.00	0.00	0.00	0.00	
1970481216	SMP	1	0.00	0.00	0.00	0.00	
1970489508	SMP	1	0.00	0.00	0.00	0.00	
1970497886	SMP	1	0.00	0.00	0.00	0.00	
1970506257	SMP	1	0.00	0.00	0.00	0.00	
1970514641	SMP	1	0.00	0.00	0.00	0.00	
1970522919	SMP	1	0.00	0.00	0.00	0.00	
1970531260	SMP	1	0.00	0.00	0.00	0.00	
1970539633	SMP	1	0.00	0.00	0.00	0.00	
1970547992	SMP	1	0.00	0.00	0.00	0.00	
1970556257	SMP	1	0.00	0.00	0.00	0.00	
1970564607	SMP	1	0.00	0.00	0.00	0.00	
1970572972	SMP	1	0.00	0.00	0.00	0.00	
1970581215	SMP	1	0.00	0.00	0.00	0.00	
1970589585	SMP	1	0.00	0.00	0.00	0.00	
1970597961	SMP	1	0.00	0.00	0.00	0.00	
1970606357	SMP	1	0.00	0.00	0.00	0.00	
1970614595	SMP	1	0.00	0.00	0.00	0.00	
1970622966	SMP	1	0.00	0.00	0.00	0.00	
1970631334	SMP	1	0.00	0.00	0.00	0.00	
1970639728	SMP	1	0.00	0.00	0.00	0.00	
1970647978	SMP	1	0.00	0.00	0.00	0.00	
1970656331	SMP	1	0.00	0.00	0.00	0.00	
1970664713	SMP	1	0.00	0.00	0.00	0.00	
1970673082	SMP	1	0.00	0.00	0.00	0.00	
1970681333	SMP	1	0.00	0.00	0.00	0.00	
1970689758	SMP	1	1704.48	170.77	1704.48	170.77	
1970698090	SMP	1	1682.35	68.60	1682.35	68.60	
1970706338	SMP	1	1510.91	79.48	1510.91	79.48	
1970714730	SMP	1	1488.98	18.37	1488.98	18.37	
1970723138	SMP	1	1516.48	6.22	1516.48	6.22	
1970731472	SMP	1	1668.54	40.69	1668.54	40.69	
1970739711	SMP	1	1640.23	16.17	1640.23	16.17	
1970748082	SMP	1	1624.93	33.36	1624.93	33.36	
1970756453	SMP	1	1653.72	41.61	1653.72	41.61	
1970764839	SMP	1	1658.48	41.90	1658.48	41.90	
1970773077	SMP	1	1632.60	42.42	1632.60	42.42	
1970781528	SMP	1	1614.76	44.97	1614.76	44.97	
1970789921	SMP	1	1559.79	41.31	1559.79	41.31	
1970798270	SMP	1	1533.60	44.01	1533.60	44.01	
1970806508	SMP	1	1537.67	54.22	1537.67	54.22	
1970814914	SMP	1	1565.56	55.56	1565.56	55.56	
1970823318	SMP	1	1579.94	59.15	1579.94	59.15	
1970831507	SMP	1	1617.72	38.90	1617.72	38.90	
1970839894	SMP	1	1638.70	34.11	1638.70	34.11	
1970848259	SMP	1	1647.14	16.11	1647.14	16.11	
1970856587	SMP	1	1674.09	-15.83	1674.09	-15.83	
1970864881	SMP	1	1678.21	-8.65	1678.21	-8.65	
1970873249	SMP	1	1581.15	-17.09	1581.15	-17.09	
1970881633	SMP	1	1591.84	-9.32	1591.84	-9.32	
1970890007	SMP	1	1574.06	-10.73	1574.06	-10.73	
1970898254	SMP	1	1588.60	-11.33	1588.60	-11.33	
1970906628	SMP	1	1624.03	-43.41	1624.03	-43.41	
1970915002	SMP	1	0.00	-8.51	0.00	-8.51	
1970923374	SMP	1	0.00	-9.20	0.00	-9.20	
1970931631	SMP	1	1546.95	-93.79	1546.95	-93.79	
1970939997	SMP	1	1521.89	-42.93	1521.89	-42.93	
1970948355	SMP	1	1497.59	-63.69	1497.59	-63.69	
1970956621	SMP	1	1505.63	-95.66	1505.63	-95.66	
1970964995	SMP	1	0.00	-7.31	0.00	-7.31	
1970973375	SMP	1	0.00	-5.80	0.00	-5.80	
1970981705	SMP	1	1619.24	-101.44	1619.24	-101.44	
1970990004	SMP	1	1497.73	-99.22	1497.73	-99.22	
1970998375	SMP	1	1509.96	-74.15	1509.96	-74.15	
1971006749	SMP	1	1502.57	-72.90	1502.57	-72.90	
1971015116	SMP	1	1505.61	-79.50	1505.61	-79.50	
1971023369	SMP	1	0.00	-7.95	0.00	-7.95	
1971031752	SMP	1	0.00	-4.52	0.00	-4.52	
1971040085	SMP	1	0.00	-3.08	0.00	-3.08	
1971048503	SMP	1	0.00	-2.53	0.00	-2.53	
1971056695	SMP	1	0.00	-2.42	0.00	-2.42	
1971065083	SMP	1	0.00	-2.29	0.00	-2.29	
1971073495	SMP	1	0.00	-1.92	0.00	-1.92	
1971081872	SMP	1	0.00	-1.61	0.00	-1.61	
1971090120	SMP	1	1564.32	-102.26	1564.32	-102.26	
1971098503	SMP	1	0.00	-0.31	0.00	-0.31	
1971106850	SMP	1	0.00	-0.01	0.00	-0.01	
1971115164	SMP	1	0.00	-0.01	0.00	-0.01	
1971123515	SMP	1	1588.93	-114.68	1588.93	-114.68	
1971131930	SMP	1	0.00	-0.02	0.00	-0.02	
1971140260	SMP	1	0.00	-0.02	0.00	-0.02	
1971148552	SMP	1	0.00	-0.02	0.00	-0.02	
1971156902	SMP	1	1389.78	18.28	1389.78	18.28	
1971165302	SMP	1	1439.20	76.24	1439.20	76.24	
1971173660	SMP	1	1406.54	238.09	1406.54	238.09	
1971181880	SMP	1	1369.60	234.12	1369.60	234.12	
1971190255	SMP	1	1364.15	238.52	1364.15	238.52	
1971198626	SMP	1	1351.92	245.49	1351.92	245.49	
1971207001	SMP	1	1345.93	242.13	1345.93	242.13	
1971215257	SMP	1	1342.66	238.16	1342.66	238.16	
1971223624	SMP	1	1343.36	235.48	1343.36	235.48	
1971231961	SMP	1	1338.75	231.99	1338.75	231.99	
1971240252	SMP	1	1347.35	226.43	1347.35	226.43	
1971248625	SMP	1	1350.92	224.95	1350.92	224.95	
1971257001	SMP	1	1378.96	219.21	1378.96	219.21	
1971265391	SMP	1	1363.94	212.27	1363.94	212.27	
1971273620	SMP	1	1402.81	213.08	1402.81	213.08	
1971281997	SMP	1	1388.92	209.96	1388.92	209.96	
1971290374	SMP	1	1404.92	209.75	1404.92	209.75	
1971298768	SMP	1	1402.30	205.69	1402.30	205.69	
1971306993	SMP	1	1414.28	204.71	1414.28	204.71	
1971315511	SMP	1	1409.68	202.92	1409.68	202.92	
1971323774	SMP	1	1401.88	203.75	1401.88	203.75	
1971714398	MSG	1	# Message: elmo_duck.avi
1971715903	SMP	1	1226.49	-50.50	1226.49	-50.50	
1971724132	SMP	1	1244.64	-51.58	1244.64	-51.58	
1971732494	SMP	1	1211.01	-56.40	1211.01	-56.40	
1971740869	SMP	1	1225.19	-62.94	1225.19	-62.94	
1971749083	SMP	1	1242.11	-71.65	1242.11	-71.65	
1971757546	SMP	1	1196.25	-79.97	1196.25	-79.97	
1971765937	SMP	1	1092.26	-75.98	1092.26	-75.98	
1971774291	SMP	1	1102.90	-86.66	1102.90	-86.66	
1971782513	SMP	1	1111.05	-64.80	1111.05	-64.80	
1971790905	SMP	1	1179.92	-53.11	1179.92	-53.11	
1971799240	SMP	1	1162.65	-56.82	1162.65	-56.82	
1971807561	SMP	1	1164.06	-52.94	1164.06	-52.94	
1971815873	SMP	1	1162.46	-61.38	1162.46	-61.38	
1971824361	SMP	1	1164.38	-60.53	1164.38	-60.53	
1971832662	SMP	1	1162.13	-54.41	1162.13	-54.41	
