## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L1\170724-sc-07-eye_data.idf
## Date:	24.07.2015 21:19:08
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	40481                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	170724-sc-07                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
12691187084	SMP	1	380.04	818.49	380.04	818.49	
12691195326	SMP	1	375.64	813.75	375.64	813.75	
12691203675	SMP	1	337.32	812.26	337.32	812.26	
12691212058	SMP	1	344.45	812.61	344.45	812.61	
12691220285	SMP	1	351.88	815.04	351.88	815.04	
12691228695	SMP	1	347.82	815.74	347.82	815.74	
12691237035	SMP	1	339.82	816.70	339.82	816.70	
12691245417	SMP	1	384.19	814.09	384.19	814.09	
12691253655	SMP	1	390.99	811.25	390.99	811.25	
12691262029	SMP	1	387.74	811.40	387.74	811.40	
12691270404	SMP	1	365.78	812.88	365.78	812.88	
12691278801	SMP	1	397.76	808.99	397.76	808.99	
12691287056	SMP	1	393.63	810.81	393.63	810.81	
12691295417	SMP	1	407.16	812.96	407.16	812.96	
12691303798	SMP	1	375.47	810.71	375.47	810.71	
12691312198	SMP	1	393.99	808.86	393.99	808.86	
12691320463	SMP	1	398.97	807.77	398.97	807.77	
12691328836	SMP	1	391.20	807.93	391.20	807.93	
12691337209	SMP	1	393.40	804.33	393.40	804.33	
12691345575	SMP	1	373.96	809.64	373.96	809.64	
12691353816	SMP	1	387.40	810.38	387.40	810.38	
12691362196	SMP	1	392.14	807.11	392.14	807.11	
12691370563	SMP	1	395.14	809.30	395.14	809.30	
12691378819	SMP	1	385.68	808.50	385.68	808.50	
12691387138	SMP	1	378.25	811.48	378.25	811.48	
12691395568	SMP	1	362.87	813.98	362.87	813.98	
12691403953	SMP	1	344.82	813.29	344.82	813.29	
12691412192	SMP	1	354.86	812.89	354.86	812.89	
12691420564	SMP	1	337.00	814.07	337.00	814.07	
12691428943	SMP	1	339.17	815.52	339.17	815.52	
12691437276	SMP	1	335.39	811.11	335.39	811.11	
12691445566	SMP	1	381.77	811.89	381.77	811.89	
12691453893	SMP	1	374.96	811.38	374.96	811.38	
12691462285	SMP	1	348.48	813.60	348.48	813.60	
12691470647	SMP	1	351.46	812.66	351.46	812.66	
12691478921	SMP	1	356.68	813.76	356.68	813.76	
12691487261	SMP	1	368.44	804.78	368.44	804.78	
12691495657	SMP	1	350.66	807.60	350.66	807.60	
12691503910	SMP	1	357.81	811.16	357.81	811.16	
12691512277	SMP	1	358.01	811.72	358.01	811.72	
12691520635	SMP	1	353.84	809.91	353.84	809.91	
12691529034	SMP	1	356.95	809.04	356.95	809.04	
12691537267	SMP	1	363.95	809.03	363.95	809.03	
12691545665	SMP	1	361.39	809.81	361.39	809.81	
12691554021	SMP	1	360.19	806.28	360.19	806.28	
12691562389	SMP	1	363.91	801.71	363.91	801.71	
12691570640	SMP	1	367.18	802.86	367.18	802.86	
12691579013	SMP	1	367.11	807.37	367.11	807.37	
12691587387	SMP	1	369.57	806.20	369.57	806.20	
12691595770	SMP	1	364.10	802.74	364.10	802.74	
12691604033	SMP	1	340.77	804.24	340.77	804.24	
12691612392	SMP	1	364.58	803.36	364.58	803.36	
12691620777	SMP	1	373.35	804.92	373.35	804.92	
12691629032	SMP	1	370.81	805.41	370.81	805.41	
12691637387	SMP	1	360.23	800.77	360.23	800.77	
12691645785	SMP	1	359.79	802.40	359.79	802.40	
12691654215	SMP	1	335.22	805.63	335.22	805.63	
12691662475	SMP	1	381.82	805.72	381.82	805.72	
12691670820	SMP	1	359.29	803.71	359.29	803.71	
12691679207	SMP	1	343.73	796.08	343.73	796.08	
12691687580	SMP	1	365.85	805.68	365.85	805.68	
12691695853	SMP	1	340.63	805.70	340.63	805.70	
12691704197	SMP	1	336.82	799.44	336.82	799.44	
12691712567	SMP	1	369.07	807.90	369.07	807.90	
12691720936	SMP	1	343.93	806.02	343.93	806.02	
12691729213	SMP	1	365.53	807.85	365.53	807.85	
12691737557	SMP	1	366.06	807.44	366.06	807.44	
12691745919	SMP	1	347.72	800.43	347.72	800.43	
12691754309	SMP	1	362.07	809.57	362.07	809.57	
12691762555	SMP	1	359.81	788.74	359.81	788.74	
12691770940	SMP	1	354.86	815.03	354.86	815.03	
12691779315	SMP	1	331.09	806.88	331.09	806.88	
12691787555	SMP	1	361.63	810.45	361.63	810.45	
12691795941	SMP	1	364.45	803.01	364.45	803.01	
12691804350	SMP	1	332.50	813.13	332.50	813.13	
12691812680	SMP	1	356.95	819.98	356.95	819.98	
12691820896	SMP	1	369.47	806.26	369.47	806.26	
12691829311	SMP	1	348.71	821.37	348.71	821.37	
12691837633	SMP	1	362.70	825.55	362.70	825.55	
12691846057	SMP	1	365.80	818.21	365.80	818.21	
12691854288	SMP	1	361.86	823.66	361.86	823.66	
12691862685	SMP	1	365.06	824.97	365.06	824.97	
12691871050	SMP	1	368.94	822.22	368.94	822.22	
12691879418	SMP	1	372.10	819.80	372.10	819.80	
12691887678	SMP	1	368.18	823.88	368.18	823.88	
12691896055	SMP	1	384.63	817.45	384.63	817.45	
12691904438	SMP	1	372.46	822.70	372.46	822.70	
12691912697	SMP	1	385.90	824.76	385.90	824.76	
12691921057	SMP	1	386.25	831.01	386.25	831.01	
12691929414	SMP	1	391.32	827.77	391.32	827.77	
12691937803	SMP	1	374.88	821.95	374.88	821.95	
12691946026	SMP	1	390.08	822.14	390.08	822.14	
12691954425	SMP	1	380.96	846.77	380.96	846.77	
