## [iView]
## Converted from:	F:\simpimp data\150716-sc-02-eye_data.idf
## Date:	16.07.2015 18:56:05
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	42505                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150716-sc-02                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
3314059248	SMP	1	-21.35	56.88	-21.35	56.88	
3314067612	SMP	1	-16.19	57.42	-16.19	57.42	
3314075959	SMP	1	-20.41	57.27	-20.41	57.27	
3314084211	SMP	1	-26.28	56.27	-26.28	56.27	
3314092569	SMP	1	-19.42	66.11	-19.42	66.11	
3314100944	SMP	1	-4.05	68.25	-4.05	68.25	
3314109321	SMP	1	-3.41	60.54	-3.41	60.54	
3314117591	SMP	1	-10.65	65.24	-10.65	65.24	
3314125944	SMP	1	1.64	63.22	1.64	63.22	
3314134318	SMP	1	26.44	83.97	26.44	83.97	
3314142697	SMP	1	22.02	75.77	22.02	75.77	
3314150942	SMP	1	66.43	94.78	66.43	94.78	
3314159325	SMP	1	168.71	318.14	168.71	318.14	
3314167723	SMP	1	219.82	349.44	219.82	349.44	
3314176084	SMP	1	285.22	444.72	285.22	444.72	
3314184357	SMP	1	310.69	487.19	310.69	487.19	
3314192747	SMP	1	292.92	481.31	292.92	481.31	
3314201118	SMP	1	301.41	467.94	301.41	467.94	
3314209463	SMP	1	295.22	481.26	295.22	481.26	
3314217743	SMP	1	297.29	479.76	297.29	479.76	
3314226091	SMP	1	293.21	473.14	293.21	473.14	
3314234477	SMP	1	282.39	473.96	282.39	473.96	
3314242728	SMP	1	286.45	475.62	286.45	475.62	
3314251105	SMP	1	296.27	482.52	296.27	482.52	
3314259471	SMP	1	294.67	472.37	294.67	472.37	
3314267853	SMP	1	306.51	495.45	306.51	495.45	
3314276094	SMP	1	300.39	474.83	300.39	474.83	
3314284473	SMP	1	286.68	481.00	286.68	481.00	
3314292845	SMP	1	292.63	477.97	292.63	477.97	
3314301182	SMP	1	282.64	471.07	282.64	471.07	
3314309477	SMP	1	292.68	469.93	292.68	469.93	
3314317812	SMP	1	305.49	487.64	305.49	487.64	
3314326203	SMP	1	310.25	479.31	310.25	479.31	
3314334561	SMP	1	305.52	483.43	305.52	483.43	
3314342815	SMP	1	283.09	474.58	283.09	474.58	
3314351175	SMP	1	275.43	482.34	275.43	482.34	
3314359546	SMP	1	277.93	472.71	277.93	472.71	
3314367811	SMP	1	304.06	477.48	304.06	477.48	
3314376174	SMP	1	297.45	475.38	297.45	475.38	
3314384550	SMP	1	303.96	477.62	303.96	477.62	
3314392927	SMP	1	315.73	476.66	315.73	476.66	
3314401176	SMP	1	274.81	471.74	274.81	471.74	
3314409553	SMP	1	309.55	476.50	309.55	476.50	
3314417931	SMP	1	315.07	472.34	315.07	472.34	
3314426302	SMP	1	313.95	477.64	313.95	477.64	
3314434553	SMP	1	315.56	477.62	315.56	477.62	
3314442936	SMP	1	322.18	472.63	322.18	472.63	
3314451303	SMP	1	322.28	476.05	322.28	476.05	
3314459676	SMP	1	324.80	478.55	324.80	478.55	
3314467927	SMP	1	323.81	478.09	323.81	478.09	
3314476295	SMP	1	318.29	472.82	318.29	472.82	
3314484684	SMP	1	325.33	469.33	325.33	469.33	
3314492928	SMP	1	323.85	472.93	323.85	472.93	
3314501305	SMP	1	322.17	471.03	322.17	471.03	
3314509675	SMP	1	315.15	472.64	315.15	472.64	
3314518051	SMP	1	275.16	467.04	275.16	467.04	
3314526299	SMP	1	217.42	467.23	217.42	467.23	
3314534690	SMP	1	25.31	452.07	25.31	452.07	
3314543125	SMP	1	-111.77	459.85	-111.77	459.85	
3314551480	SMP	1	10.30	0.00	10.30	0.00	
3314559728	SMP	1	6.43	0.00	6.43	0.00	
3314568106	SMP	1	4.64	0.00	4.64	0.00	
3314576525	SMP	1	3.60	0.00	3.60	0.00	
3314584861	SMP	1	2.91	0.00	2.91	0.00	
3314593107	SMP	1	2.43	0.00	2.43	0.00	
3314601474	SMP	1	2.06	0.00	2.06	0.00	
3314609813	SMP	1	1.78	0.00	1.78	0.00	
3314618227	SMP	1	1.55	0.00	1.55	0.00	
3314626460	SMP	1	-0.01	0.00	-0.01	0.00	
3314634844	SMP	1	0.00	0.00	0.00	0.00	
3314643224	SMP	1	0.00	0.00	0.00	0.00	
3314651490	SMP	1	0.00	0.00	0.00	0.00	
3314659810	SMP	1	0.00	0.00	0.00	0.00	
3314668227	SMP	1	0.00	0.00	0.00	0.00	
3314676600	SMP	1	0.00	0.00	0.00	0.00	
3314684847	SMP	1	0.00	0.00	0.00	0.00	
3314693174	SMP	1	0.00	0.00	0.00	0.00	
3314701564	SMP	1	0.00	0.00	0.00	0.00	
3314709933	SMP	1	0.00	0.00	0.00	0.00	
3314718202	SMP	1	0.00	0.00	0.00	0.00	
3314726559	SMP	1	0.00	0.00	0.00	0.00	
3314734935	SMP	1	0.00	0.00	0.00	0.00	
3314743324	SMP	1	0.00	0.00	0.00	0.00	
3314751587	SMP	1	0.00	0.00	0.00	0.00	
3314759971	SMP	1	0.00	0.00	0.00	0.00	
3314768343	SMP	1	0.00	0.00	0.00	0.00	
3314776590	SMP	1	0.00	0.00	0.00	0.00	
3314784967	SMP	1	0.00	0.00	0.00	0.00	
3314793327	SMP	1	0.00	0.00	0.00	0.00	
3314801721	SMP	1	0.00	0.00	0.00	0.00	
3314809934	SMP	1	0.00	0.00	0.00	0.00	
3314818352	SMP	1	0.00	0.00	0.00	0.00	
3314826716	SMP	1	0.00	0.00	0.00	0.00	
3314835091	SMP	1	0.00	0.00	0.00	0.00	
3314843348	SMP	1	0.00	0.00	0.00	0.00	
3314851707	SMP	1	0.00	0.00	0.00	0.00	
3314860066	SMP	1	0.00	0.00	0.00	0.00	
3314868479	SMP	1	0.00	0.00	0.00	0.00	
3314876739	SMP	1	0.00	0.00	0.00	0.00	
3314885111	SMP	1	0.00	0.00	0.00	0.00	
3314893488	SMP	1	0.00	0.00	0.00	0.00	
3314901776	SMP	1	0.00	0.00	0.00	0.00	
3314910089	SMP	1	0.00	0.00	0.00	0.00	
3314918516	SMP	1	0.00	0.00	0.00	0.00	
3314926867	SMP	1	0.00	0.00	0.00	0.00	
3314935202	SMP	1	0.00	0.00	0.00	0.00	
3314943475	SMP	1	0.00	0.00	0.00	0.00	
3314951943	SMP	1	0.00	0.00	0.00	0.00	
3314960218	SMP	1	0.00	0.00	0.00	0.00	
3314968473	SMP	1	0.00	0.00	0.00	0.00	
3314976841	SMP	1	0.00	0.00	0.00	0.00	
3314985191	SMP	1	0.00	0.00	0.00	0.00	
3314993558	SMP	1	0.00	0.00	0.00	0.00	
3315001845	SMP	1	0.00	0.00	0.00	0.00	
3315010191	SMP	1	0.00	0.00	0.00	0.00	
3315018607	SMP	1	-153.46	200.06	-153.46	200.06	
3315026969	SMP	1	1.29	137.46	1.29	137.46	
3315035171	SMP	1	-19.29	85.61	-19.29	85.61	
3315043617	SMP	1	50.00	80.23	50.00	80.23	
3315052001	SMP	1	52.19	67.95	52.19	67.95	
3315060211	SMP	1	53.45	72.50	53.45	72.50	
3315068606	SMP	1	66.97	75.24	66.97	75.24	
3315076963	SMP	1	79.90	70.43	79.90	70.43	
3315085366	SMP	1	72.84	52.56	72.84	52.56	
3315093612	SMP	1	72.82	55.97	72.82	55.97	
3315476976	MSG	1	# Message: elmo_tapping1.avi
