## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L2\150413-05-sc-L2-eye_data.idf
## Date:	13.04.2015 20:40:10
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	38080                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150413-05-sc-L2                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
4755103684	SMP	1	0.00	0.00	0.00	0.00	
4755153740	SMP	1	0.00	0.00	0.00	0.00	
4755203891	SMP	1	0.00	0.00	0.00	0.00	
4755253810	SMP	1	0.00	0.00	0.00	0.00	
4755303812	SMP	1	0.00	0.00	0.00	0.00	
4755353880	SMP	1	0.00	0.00	0.00	0.00	
4755403898	SMP	1	0.00	0.00	0.00	0.00	
4755453946	SMP	1	0.00	0.00	0.00	0.00	
4755503990	SMP	1	0.00	0.00	0.00	0.00	
4755553976	SMP	1	0.00	0.00	0.00	0.00	
4755603951	SMP	1	0.00	0.00	0.00	0.00	
4755653956	SMP	1	0.00	0.00	0.00	0.00	
4755703956	SMP	1	0.00	0.00	0.00	0.00	
4755754114	SMP	1	0.00	0.00	0.00	0.00	
4755804095	SMP	1	0.00	0.00	0.00	0.00	
4755854119	SMP	1	0.00	0.00	0.00	0.00	
4755904108	SMP	1	0.00	0.00	0.00	0.00	
4755954290	SMP	1	0.00	0.00	0.00	0.00	
4756004424	SMP	1	0.00	0.00	0.00	0.00	
4756054194	SMP	1	0.00	0.00	0.00	0.00	
4756104212	SMP	1	0.00	0.00	0.00	0.00	
4756154187	SMP	1	0.00	0.00	0.00	0.00	
4756596971	MSG	1	# Message: elmo_tapping1.avi
4756604388	SMP	1	0.00	0.00	0.00	0.00	
4756654636	SMP	1	0.00	0.00	0.00	0.00	
4756704793	SMP	1	0.00	0.00	0.00	0.00	
4756754587	SMP	1	0.00	0.00	0.00	0.00	
4756804505	SMP	1	0.00	0.00	0.00	0.00	
4756854559	SMP	1	0.00	0.00	0.00	0.00	
4756904569	SMP	1	0.00	0.00	0.00	0.00	
4756954686	SMP	1	0.00	0.00	0.00	0.00	
4757004773	SMP	1	0.00	0.00	0.00	0.00	
4757054784	SMP	1	0.00	0.00	0.00	0.00	
4757104722	SMP	1	0.00	0.00	0.00	0.00	
4757154797	SMP	1	0.00	0.00	0.00	0.00	
4757204785	SMP	1	0.00	0.00	0.00	0.00	
4757254763	SMP	1	0.00	0.00	0.00	0.00	
4757304818	SMP	1	0.00	0.00	0.00	0.00	
4757354847	SMP	1	0.00	0.00	0.00	0.00	
4757404924	SMP	1	0.00	0.00	0.00	0.00	
4757454943	SMP	1	0.00	0.00	0.00	0.00	
4757504962	SMP	1	0.00	0.00	0.00	0.00	
4757554936	SMP	1	0.00	0.00	0.00	0.00	
4757605031	SMP	1	0.00	0.00	0.00	0.00	
4757655036	SMP	1	0.00	0.00	0.00	0.00	
4757705027	SMP	1	0.00	0.00	0.00	0.00	
4757755216	SMP	1	0.00	0.00	0.00	0.00	
4757805018	SMP	1	0.00	0.00	0.00	0.00	
4757855148	SMP	1	0.00	0.00	0.00	0.00	
4757905514	SMP	1	0.00	0.00	0.00	0.00	
4757955197	SMP	1	0.00	0.00	0.00	0.00	
4758005171	SMP	1	0.00	0.00	0.00	0.00	
4758055193	SMP	1	0.00	0.00	0.00	0.00	
4758105161	SMP	1	0.00	0.00	0.00	0.00	
4758155388	SMP	1	0.00	0.00	0.00	0.00	
4758205435	SMP	1	0.00	0.00	0.00	0.00	
4758255268	SMP	1	0.00	0.00	0.00	0.00	
4758305322	SMP	1	0.00	0.00	0.00	0.00	
4758355351	SMP	1	0.00	0.00	0.00	0.00	
4758405277	SMP	1	0.00	0.00	0.00	0.00	
4758455524	SMP	1	0.00	0.00	0.00	0.00	
4758505393	SMP	1	0.00	0.00	0.00	0.00	
4758555458	SMP	1	0.00	0.00	0.00	0.00	
4758605460	SMP	1	0.00	0.00	0.00	0.00	
4758655585	SMP	1	0.00	0.00	0.00	0.00	
4758705647	SMP	1	0.00	0.00	0.00	0.00	
4758755540	SMP	1	0.00	0.00	0.00	0.00	
4758805464	SMP	1	0.00	0.00	0.00	0.00	
4758855549	SMP	1	0.00	0.00	0.00	0.00	
4758905602	SMP	1	0.00	0.00	0.00	0.00	
4758955699	SMP	1	0.00	0.00	0.00	0.00	
