"t","stimulus","x","y","t.stim","subid"
92.863,"140121-ey-simpleImp-list1.009",81,292,5.58333333333333,"EY-test.txt"
92.871,"140121-ey-simpleImp-list1.009",83,295,5.59166666666667,"EY-test.txt"
92.879,"140121-ey-simpleImp-list1.009",86,303,5.6,"EY-test.txt"
92.888,"140121-ey-simpleImp-list1.009",82,312,5.60833333333333,"EY-test.txt"
92.896,"140121-ey-simpleImp-list1.009",76,304,5.61666666666667,"EY-test.txt"
92.904,"140121-ey-simpleImp-list1.009",78,308,5.625,"EY-test.txt"
92.913,"140121-ey-simpleImp-list1.009",77,313,5.63333333333333,"EY-test.txt"
92.921,"140121-ey-simpleImp-list1.009",81,316,5.64166666666667,"EY-test.txt"
92.929,"140121-ey-simpleImp-list1.009",79,320,5.65,"EY-test.txt"
92.938,"140121-ey-simpleImp-list1.009",70,321,5.65833333333333,"EY-test.txt"
92.946,"140121-ey-simpleImp-list1.009",65,324,5.66666666666667,"EY-test.txt"
92.954,"140121-ey-simpleImp-list1.009",64,320,5.675,"EY-test.txt"
92.963,"140121-ey-simpleImp-list1.009",62,325,5.68333333333333,"EY-test.txt"
92.971,"140121-ey-simpleImp-list1.009",61,325,5.69166666666667,"EY-test.txt"
92.98,"140121-ey-simpleImp-list1.009",58,326,5.7,"EY-test.txt"
92.988,"140121-ey-simpleImp-list1.009",59,328,5.70833333333333,"EY-test.txt"
92.996,"140121-ey-simpleImp-list1.009",56,328,5.71666666666667,"EY-test.txt"
93.004,"140121-ey-simpleImp-list1.009",71,393,5.725,"EY-test.txt"
93.013,"140121-ey-simpleImp-list1.009",87,377,5.73333333333333,"EY-test.txt"
93.021,"140121-ey-simpleImp-list1.009",80,378,5.74166666666667,"EY-test.txt"
93.03,"140121-ey-simpleImp-list1.009",92,357,5.75,"EY-test.txt"
93.038,"140121-ey-simpleImp-list1.009",74,403,5.75833333333333,"EY-test.txt"
93.046,"140121-ey-simpleImp-list1.009",65,407,5.76666666666667,"EY-test.txt"
93.054,"140121-ey-simpleImp-list1.009",101,411,5.775,"EY-test.txt"
93.063,"140121-ey-simpleImp-list1.009",102,418,5.78333333333333,"EY-test.txt"
93.071,"140121-ey-simpleImp-list1.009",101,419,5.79166666666667,"EY-test.txt"
93.08,"140121-ey-simpleImp-list1.009",101,421,5.8,"EY-test.txt"
93.088,"140121-ey-simpleImp-list1.009",96,423,5.80833333333333,"EY-test.txt"
93.096,"140121-ey-simpleImp-list1.009",95,424,5.81666666666667,"EY-test.txt"
93.105,"140121-ey-simpleImp-list1.009",94,315,5.825,"EY-test.txt"
93.113,"140121-ey-simpleImp-list1.009",98,301,5.83333333333333,"EY-test.txt"
93.121,"140121-ey-simpleImp-list1.009",94,296,5.84166666666667,"EY-test.txt"
93.13,"140121-ey-simpleImp-list1.009",102,305,5.85,"EY-test.txt"
93.138,"140121-ey-simpleImp-list1.009",111,315,5.85833333333333,"EY-test.txt"
93.146,"140121-ey-simpleImp-list1.009",102,310,5.86666666666667,"EY-test.txt"
93.155,"140121-ey-simpleImp-list1.009",104,312,5.875,"EY-test.txt"
93.163,"140121-ey-simpleImp-list1.009",105,316,5.88333333333333,"EY-test.txt"
93.171,"140121-ey-simpleImp-list1.009",106,316,5.89166666666667,"EY-test.txt"
93.18,"140121-ey-simpleImp-list1.009",94,314,5.9,"EY-test.txt"
93.188,"140121-ey-simpleImp-list1.009",106,303,5.90833333333333,"EY-test.txt"
93.196,"140121-ey-simpleImp-list1.009",109,306,5.91666666666667,"EY-test.txt"
93.205,"140121-ey-simpleImp-list1.009",108,307,5.925,"EY-test.txt"
93.213,"140121-ey-simpleImp-list1.009",111,307,5.93333333333333,"EY-test.txt"
93.221,"140121-ey-simpleImp-list1.009",113,306,5.94166666666667,"EY-test.txt"
93.23,"140121-ey-simpleImp-list1.009",118,306,5.95,"EY-test.txt"
93.238,"140121-ey-simpleImp-list1.009",119,298,5.95833333333333,"EY-test.txt"
93.246,"140121-ey-simpleImp-list1.009",105,295,5.96666666666667,"EY-test.txt"
93.255,"140121-ey-simpleImp-list1.009",96,294,5.975,"EY-test.txt"
93.263,"140121-ey-simpleImp-list1.009",98,288,5.98333333333333,"EY-test.txt"
93.271,"140121-ey-simpleImp-list1.009",96,288,5.99166666666667,"EY-test.txt"
93.28,"140121-ey-simpleImp-list1.009",99,290,6,"EY-test.txt"
93.288,"140121-ey-simpleImp-list1.009",95,292,6.00833333333333,"EY-test.txt"
93.297,"140121-ey-simpleImp-list1.009",104,294,6.01666666666667,"EY-test.txt"
93.305,"140121-ey-simpleImp-list1.009",94,303,6.025,"EY-test.txt"
93.313,"140121-ey-simpleImp-list1.009",95,315,6.03333333333333,"EY-test.txt"
93.321,"140121-ey-simpleImp-list1.009",89,308,6.04166666666667,"EY-test.txt"
93.33,"140121-ey-simpleImp-list1.009",89,316,6.05,"EY-test.txt"
93.338,"140121-ey-simpleImp-list1.009",90,413,6.05833333333333,"EY-test.txt"
93.347,"140121-ey-simpleImp-list1.009",97,426,6.06666666666667,"EY-test.txt"
93.355,"140121-ey-simpleImp-list1.009",109,422,6.075,"EY-test.txt"
93.363,"140121-ey-simpleImp-list1.009",122,418,6.08333333333333,"EY-test.txt"
93.371,"140121-ey-simpleImp-list1.009",85,321,6.09166666666667,"EY-test.txt"
93.38,"140121-ey-simpleImp-list1.009",87,322,6.1,"EY-test.txt"
93.388,"140121-ey-simpleImp-list1.009",86,329,6.10833333333333,"EY-test.txt"
93.396,"140121-ey-simpleImp-list1.009",88,333,6.11666666666667,"EY-test.txt"
93.405,"140121-ey-simpleImp-list1.009",90,330,6.125,"EY-test.txt"
93.413,"140121-ey-simpleImp-list1.009",90,336,6.13333333333333,"EY-test.txt"
93.422,"140121-ey-simpleImp-list1.009",85,337,6.14166666666667,"EY-test.txt"
93.43,"140121-ey-simpleImp-list1.009",107,330,6.15,"EY-test.txt"
93.438,"140121-ey-simpleImp-list1.009",231,323,6.15833333333333,"EY-test.txt"
93.447,"140121-ey-simpleImp-list1.009",417,316,6.16666666666667,"EY-test.txt"
93.455,"140121-ey-simpleImp-list1.009",623,326,6.175,"EY-test.txt"
93.472,"140121-ey-simpleImp-list1.009",975,340,6.19166666666667,"EY-test.txt"
93.48,"140121-ey-simpleImp-list1.009",1138,357,6.2,"EY-test.txt"
93.488,"140121-ey-simpleImp-list1.009",1309,500,6.20833333333333,"EY-test.txt"
93.513,"140121-ey-simpleImp-list1.009",1429,406,6.23333333333333,"EY-test.txt"
93.522,"140121-ey-simpleImp-list1.009",1425,423,6.24166666666667,"EY-test.txt"
93.53,"140121-ey-simpleImp-list1.009",1429,510,6.25,"EY-test.txt"
93.538,"140121-ey-simpleImp-list1.009",1428,511,6.25833333333333,"EY-test.txt"
93.547,"140121-ey-simpleImp-list1.009",1427,509,6.26666666666667,"EY-test.txt"
93.555,"140121-ey-simpleImp-list1.009",1427,507,6.275,"EY-test.txt"
93.563,"140121-ey-simpleImp-list1.009",1427,507,6.28333333333333,"EY-test.txt"
93.572,"140121-ey-simpleImp-list1.009",1429,508,6.29166666666667,"EY-test.txt"
93.58,"140121-ey-simpleImp-list1.009",1437,412,6.3,"EY-test.txt"
93.588,"140121-ey-simpleImp-list1.009",1443,413,6.30833333333333,"EY-test.txt"
93.597,"140121-ey-simpleImp-list1.009",1455,495,6.31666666666667,"EY-test.txt"
93.605,"140121-ey-simpleImp-list1.009",1470,474,6.325,"EY-test.txt"
93.613,"140121-ey-simpleImp-list1.009",1465,463,6.33333333333333,"EY-test.txt"
93.622,"140121-ey-simpleImp-list1.009",1481,464,6.34166666666667,"EY-test.txt"
93.63,"140121-ey-simpleImp-list1.009",1482,474,6.35,"EY-test.txt"
93.638,"140121-ey-simpleImp-list1.009",1485,462,6.35833333333333,"EY-test.txt"
93.647,"140121-ey-simpleImp-list1.009",1489,462,6.36666666666667,"EY-test.txt"
93.655,"140121-ey-simpleImp-list1.009",1486,455,6.375,"EY-test.txt"
93.663,"140121-ey-simpleImp-list1.009",1456,451,6.38333333333333,"EY-test.txt"
93.672,"140121-ey-simpleImp-list1.009",1459,461,6.39166666666667,"EY-test.txt"
93.68,"140121-ey-simpleImp-list1.009",1422,451,6.4,"EY-test.txt"
93.688,"140121-ey-simpleImp-list1.009",1370,451,6.40833333333333,"EY-test.txt"
93.697,"140121-ey-simpleImp-list1.009",1392,455,6.41666666666667,"EY-test.txt"
93.705,"140121-ey-simpleImp-list1.009",1376,465,6.425,"EY-test.txt"
93.714,"140121-ey-simpleImp-list1.009",1375,464,6.43333333333333,"EY-test.txt"
93.722,"140121-ey-simpleImp-list1.009",1373,471,6.44166666666667,"EY-test.txt"
93.73,"140121-ey-simpleImp-list1.009",1364,462,6.45,"EY-test.txt"
93.739,"140121-ey-simpleImp-list1.009",1361,463,6.45833333333333,"EY-test.txt"
93.747,"140121-ey-simpleImp-list1.009",1356,465,6.46666666666667,"EY-test.txt"
93.755,"140121-ey-simpleImp-list1.009",1354,467,6.475,"EY-test.txt"
93.764,"140121-ey-simpleImp-list1.009",1361,455,6.48333333333333,"EY-test.txt"
93.772,"140121-ey-simpleImp-list1.009",1359,433,6.49166666666667,"EY-test.txt"
93.78,"140121-ey-simpleImp-list1.009",1359,433,6.5,"EY-test.txt"
93.789,"140121-ey-simpleImp-list1.009",1359,437,6.50833333333333,"EY-test.txt"
93.797,"140121-ey-simpleImp-list1.009",1360,429,6.51666666666667,"EY-test.txt"
93.805,"140121-ey-simpleImp-list1.009",1357,421,6.525,"EY-test.txt"
93.814,"140121-ey-simpleImp-list1.009",1356,429,6.53333333333333,"EY-test.txt"
93.822,"140121-ey-simpleImp-list1.009",1363,421,6.54166666666667,"EY-test.txt"
93.83,"140121-ey-simpleImp-list1.009",1362,418,6.55,"EY-test.txt"
93.839,"140121-ey-simpleImp-list1.009",1220,482,6.55833333333333,"EY-test.txt"
93.847,"140121-ey-simpleImp-list1.009",1034,561,6.56666666666667,"EY-test.txt"
93.855,"140121-ey-simpleImp-list1.009",820,727,6.575,"EY-test.txt"
93.88,"140121-ey-simpleImp-list1.009",637,837,6.6,"EY-test.txt"
93.889,"140121-ey-simpleImp-list1.009",625,883,6.60833333333333,"EY-test.txt"
93.897,"140121-ey-simpleImp-list1.009",622,861,6.61666666666667,"EY-test.txt"
93.905,"140121-ey-simpleImp-list1.009",609,898,6.625,"EY-test.txt"
93.914,"140121-ey-simpleImp-list1.009",661,901,6.63333333333333,"EY-test.txt"
93.922,"140121-ey-simpleImp-list1.009",638,905,6.64166666666667,"EY-test.txt"
93.93,"140121-ey-simpleImp-list1.009",639,904,6.65,"EY-test.txt"
93.939,"140121-ey-simpleImp-list1.009",636,912,6.65833333333333,"EY-test.txt"
93.947,"140121-ey-simpleImp-list1.009",643,909,6.66666666666667,"EY-test.txt"
93.955,"140121-ey-simpleImp-list1.009",647,913,6.675,"EY-test.txt"
93.972,"140121-ey-simpleImp-list1.009",655,914,6.69166666666667,"EY-test.txt"
93.981,"140121-ey-simpleImp-list1.009",658,916,6.7,"EY-test.txt"
93.989,"140121-ey-simpleImp-list1.009",658,915,6.70833333333333,"EY-test.txt"
93.997,"140121-ey-simpleImp-list1.009",659,912,6.71666666666667,"EY-test.txt"
94.006,"140121-ey-simpleImp-list1.009",657,906,6.725,"EY-test.txt"
94.014,"140121-ey-simpleImp-list1.009",657,903,6.73333333333333,"EY-test.txt"
94.022,"140121-ey-simpleImp-list1.009",657,896,6.74166666666667,"EY-test.txt"
94.03,"140121-ey-simpleImp-list1.009",658,882,6.75,"EY-test.txt"
94.039,"140121-ey-simpleImp-list1.009",660,880,6.75833333333333,"EY-test.txt"
94.047,"140121-ey-simpleImp-list1.009",660,876,6.76666666666667,"EY-test.txt"
94.056,"140121-ey-simpleImp-list1.009",659,873,6.775,"EY-test.txt"
94.064,"140121-ey-simpleImp-list1.009",657,872,6.78333333333333,"EY-test.txt"
94.072,"140121-ey-simpleImp-list1.009",656,867,6.79166666666667,"EY-test.txt"
94.081,"140121-ey-simpleImp-list1.009",656,841,6.8,"EY-test.txt"
94.089,"140121-ey-simpleImp-list1.009",741,863,6.80833333333333,"EY-test.txt"
94.097,"140121-ey-simpleImp-list1.009",915,742,6.81666666666667,"EY-test.txt"
94.106,"140121-ey-simpleImp-list1.009",1097,631,6.825,"EY-test.txt"
94.114,"140121-ey-simpleImp-list1.009",1232,606,6.83333333333333,"EY-test.txt"
94.122,"140121-ey-simpleImp-list1.009",1311,547,6.84166666666667,"EY-test.txt"
94.139,"140121-ey-simpleImp-list1.009",1472,372,6.85833333333333,"EY-test.txt"
94.147,"140121-ey-simpleImp-list1.009",1491,358,6.86666666666667,"EY-test.txt"
94.156,"140121-ey-simpleImp-list1.009",1486,383,6.875,"EY-test.txt"
94.164,"140121-ey-simpleImp-list1.009",1484,419,6.88333333333333,"EY-test.txt"
94.172,"140121-ey-simpleImp-list1.009",1481,416,6.89166666666667,"EY-test.txt"
94.181,"140121-ey-simpleImp-list1.009",1479,392,6.9,"EY-test.txt"
94.189,"140121-ey-simpleImp-list1.009",1487,399,6.90833333333333,"EY-test.txt"
94.197,"140121-ey-simpleImp-list1.009",1487,477,6.91666666666667,"EY-test.txt"
94.206,"140121-ey-simpleImp-list1.009",1446,405,6.925,"EY-test.txt"
94.214,"140121-ey-simpleImp-list1.009",1491,473,6.93333333333333,"EY-test.txt"
94.222,"140121-ey-simpleImp-list1.009",1423,419,6.94166666666667,"EY-test.txt"
94.231,"140121-ey-simpleImp-list1.009",1460,427,6.95,"EY-test.txt"
94.239,"140121-ey-simpleImp-list1.009",1441,421,6.95833333333333,"EY-test.txt"
94.247,"140121-ey-simpleImp-list1.009",1438,413,6.96666666666667,"EY-test.txt"
94.256,"140121-ey-simpleImp-list1.009",1433,396,6.975,"EY-test.txt"
94.264,"140121-ey-simpleImp-list1.009",1440,385,6.98333333333333,"EY-test.txt"
94.272,"140121-ey-simpleImp-list1.009",1437,379,6.99166666666667,"EY-test.txt"
94.281,"140121-ey-simpleImp-list1.009",1447,377,7,"EY-test.txt"
94.289,"140121-ey-simpleImp-list1.009",1442,381,7.00833333333333,"EY-test.txt"
94.298,"140121-ey-simpleImp-list1.009",1517,517,7.01666666666667,"EY-test.txt"
94.306,"140121-ey-simpleImp-list1.009",1522,521,7.025,"EY-test.txt"
94.314,"140121-ey-simpleImp-list1.009",1447,373,7.03333333333333,"EY-test.txt"
94.323,"140121-ey-simpleImp-list1.009",1542,506,7.04166666666667,"EY-test.txt"
94.331,"140121-ey-simpleImp-list1.009",1560,504,7.05,"EY-test.txt"
94.339,"140121-ey-simpleImp-list1.009",1564,504,7.05833333333333,"EY-test.txt"
94.348,"140121-ey-simpleImp-list1.009",1452,369,7.06666666666667,"EY-test.txt"
94.356,"140121-ey-simpleImp-list1.009",1497,532,7.075,"EY-test.txt"
94.364,"140121-ey-simpleImp-list1.009",1483,538,7.08333333333333,"EY-test.txt"
94.372,"140121-ey-simpleImp-list1.009",1512,541,7.09166666666667,"EY-test.txt"
94.381,"140121-ey-simpleImp-list1.009",1501,549,7.1,"EY-test.txt"
94.389,"140121-ey-simpleImp-list1.009",1499,545,7.10833333333333,"EY-test.txt"
94.398,"140121-ey-simpleImp-list1.009",1506,544,7.11666666666667,"EY-test.txt"
94.406,"140121-ey-simpleImp-list1.009",1507,537,7.125,"EY-test.txt"
94.414,"140121-ey-simpleImp-list1.009",1514,535,7.13333333333333,"EY-test.txt"
94.423,"140121-ey-simpleImp-list1.009",1507,547,7.14166666666667,"EY-test.txt"
94.431,"140121-ey-simpleImp-list1.009",1502,549,7.15,"EY-test.txt"
94.439,"140121-ey-simpleImp-list1.009",1506,551,7.15833333333333,"EY-test.txt"
94.448,"140121-ey-simpleImp-list1.009",1508,547,7.16666666666667,"EY-test.txt"
94.456,"140121-ey-simpleImp-list1.009",1511,546,7.175,"EY-test.txt"
94.464,"140121-ey-simpleImp-list1.009",1514,539,7.18333333333333,"EY-test.txt"
94.473,"140121-ey-simpleImp-list1.009",1520,544,7.19166666666667,"EY-test.txt"
94.481,"140121-ey-simpleImp-list1.009",1521,539,7.2,"EY-test.txt"
94.489,"140121-ey-simpleImp-list1.009",1537,540,7.20833333333333,"EY-test.txt"
94.498,"140121-ey-simpleImp-list1.009",1535,536,7.21666666666667,"EY-test.txt"
94.506,"140121-ey-simpleImp-list1.009",1536,534,7.225,"EY-test.txt"
94.514,"140121-ey-simpleImp-list1.009",1544,533,7.23333333333333,"EY-test.txt"
94.523,"140121-ey-simpleImp-list1.009",1545,529,7.24166666666667,"EY-test.txt"
94.531,"140121-ey-simpleImp-list1.009",1557,532,7.25,"EY-test.txt"
94.539,"140121-ey-simpleImp-list1.009",1560,532,7.25833333333333,"EY-test.txt"
94.548,"140121-ey-simpleImp-list1.009",1524,531,7.26666666666667,"EY-test.txt"
94.556,"140121-ey-simpleImp-list1.009",1569,537,7.275,"EY-test.txt"
94.564,"140121-ey-simpleImp-list1.009",1576,537,7.28333333333333,"EY-test.txt"
94.573,"140121-ey-simpleImp-list1.009",1599,541,7.29166666666667,"EY-test.txt"
94.581,"140121-ey-simpleImp-list1.009",1535,537,7.3,"EY-test.txt"
94.59,"140121-ey-simpleImp-list1.009",1482,534,7.30833333333333,"EY-test.txt"
94.598,"140121-ey-simpleImp-list1.009",1476,540,7.31666666666667,"EY-test.txt"
94.606,"140121-ey-simpleImp-list1.009",1524,534,7.325,"EY-test.txt"
94.614,"140121-ey-simpleImp-list1.009",1516,529,7.33333333333333,"EY-test.txt"
94.623,"140121-ey-simpleImp-list1.009",1523,530,7.34166666666667,"EY-test.txt"
94.631,"140121-ey-simpleImp-list1.009",1526,522,7.35,"EY-test.txt"
94.639,"140121-ey-simpleImp-list1.009",1560,525,7.35833333333333,"EY-test.txt"
94.648,"140121-ey-simpleImp-list1.009",1526,519,7.36666666666667,"EY-test.txt"
94.656,"140121-ey-simpleImp-list1.009",1535,521,7.375,"EY-test.txt"
94.664,"140121-ey-simpleImp-list1.009",1524,520,7.38333333333333,"EY-test.txt"
94.673,"140121-ey-simpleImp-list1.009",1568,514,7.39166666666667,"EY-test.txt"
94.681,"140121-ey-simpleImp-list1.009",1556,515,7.4,"EY-test.txt"
94.69,"140121-ey-simpleImp-list1.009",1553,515,7.40833333333333,"EY-test.txt"
94.698,"140121-ey-simpleImp-list1.009",1548,514,7.41666666666667,"EY-test.txt"
94.706,"140121-ey-simpleImp-list1.009",1554,514,7.425,"EY-test.txt"
94.715,"140121-ey-simpleImp-list1.009",1558,510,7.43333333333333,"EY-test.txt"
94.723,"140121-ey-simpleImp-list1.009",1563,501,7.44166666666667,"EY-test.txt"
94.731,"140121-ey-simpleImp-list1.009",1365,473,7.45,"EY-test.txt"
94.74,"140121-ey-simpleImp-list1.009",1557,520,7.45833333333333,"EY-test.txt"
94.748,"140121-ey-simpleImp-list1.009",1558,514,7.46666666666667,"EY-test.txt"
94.756,"140121-ey-simpleImp-list1.009",1388,480,7.475,"EY-test.txt"
94.765,"140121-ey-simpleImp-list1.009",1403,483,7.48333333333333,"EY-test.txt"
94.773,"140121-ey-simpleImp-list1.009",1398,471,7.49166666666667,"EY-test.txt"
94.781,"140121-ey-simpleImp-list1.009",1560,504,7.5,"EY-test.txt"
94.79,"140121-ey-simpleImp-list1.009",1562,522,7.50833333333333,"EY-test.txt"
94.798,"140121-ey-simpleImp-list1.009",1563,557,7.51666666666667,"EY-test.txt"
94.806,"140121-ey-simpleImp-list1.009",1562,609,7.525,"EY-test.txt"
94.815,"140121-ey-simpleImp-list1.009",1462,458,7.53333333333333,"EY-test.txt"
94.823,"140121-ey-simpleImp-list1.009",1220,400,7.54166666666667,"EY-test.txt"
94.831,"140121-ey-simpleImp-list1.009",NA,396,7.55,"EY-test.txt"
94.84,"140121-ey-simpleImp-list1.009",0,1050,7.55833333333333,"EY-test.txt"
94.848,"140121-ey-simpleImp-list1.009",0,1050,7.56666666666667,"EY-test.txt"
94.856,"140121-ey-simpleImp-list1.009",0,1050,7.575,"EY-test.txt"
94.881,"140121-ey-simpleImp-list1.009",0,1050,7.6,"EY-test.txt"
94.89,"140121-ey-simpleImp-list1.009",0,1050,7.60833333333333,"EY-test.txt"
94.898,"140121-ey-simpleImp-list1.009",0,1050,7.61666666666667,"EY-test.txt"
94.915,"140121-ey-simpleImp-list1.009",0,1050,7.63333333333333,"EY-test.txt"
94.923,"140121-ey-simpleImp-list1.009",0,1050,7.64166666666667,"EY-test.txt"
94.932,"140121-ey-simpleImp-list1.009",0,1050,7.65,"EY-test.txt"
94.956,"140121-ey-simpleImp-list1.009",1645,622,7.675,"EY-test.txt"
94.965,"140121-ey-simpleImp-list1.009",1345,646,7.68333333333333,"EY-test.txt"
94.973,"140121-ey-simpleImp-list1.009",1449,567,7.69166666666667,"EY-test.txt"
94.99,"140121-ey-simpleImp-list1.009",1416,554,7.70833333333333,"EY-test.txt"
94.998,"140121-ey-simpleImp-list1.009",1446,564,7.71666666666667,"EY-test.txt"
95.007,"140121-ey-simpleImp-list1.009",1448,482,7.725,"EY-test.txt"
95.032,"140121-ey-simpleImp-list1.009",1422,445,7.75,"EY-test.txt"
95.04,"140121-ey-simpleImp-list1.009",1446,393,7.75833333333333,"EY-test.txt"
95.048,"140121-ey-simpleImp-list1.009",1492,459,7.76666666666667,"EY-test.txt"
95.065,"140121-ey-simpleImp-list1.009",1471,459,7.78333333333333,"EY-test.txt"
95.073,"140121-ey-simpleImp-list1.009",1488,449,7.79166666666667,"EY-test.txt"
95.082,"140121-ey-simpleImp-list1.009",1488,451,7.8,"EY-test.txt"
95.09,"140121-ey-simpleImp-list1.009",1452,466,7.80833333333333,"EY-test.txt"
95.098,"140121-ey-simpleImp-list1.009",1434,458,7.81666666666667,"EY-test.txt"
95.107,"140121-ey-simpleImp-list1.009",1478,462,7.825,"EY-test.txt"
95.115,"140121-ey-simpleImp-list1.009",1549,470,7.83333333333333,"EY-test.txt"
95.123,"140121-ey-simpleImp-list1.009",1555,475,7.84166666666667,"EY-test.txt"
95.132,"140121-ey-simpleImp-list1.009",1421,467,7.85,"EY-test.txt"
95.14,"140121-ey-simpleImp-list1.009",1459,475,7.85833333333333,"EY-test.txt"
95.148,"140121-ey-simpleImp-list1.009",1528,482,7.86666666666667,"EY-test.txt"
95.157,"140121-ey-simpleImp-list1.009",1545,482,7.875,"EY-test.txt"
95.165,"140121-ey-simpleImp-list1.009",1536,482,7.88333333333333,"EY-test.txt"
95.173,"140121-ey-simpleImp-list1.009",1543,537,7.89166666666667,"EY-test.txt"
95.182,"140121-ey-simpleImp-list1.009",1534,479,7.9,"EY-test.txt"
95.19,"140121-ey-simpleImp-list1.009",1541,483,7.90833333333333,"EY-test.txt"
95.198,"140121-ey-simpleImp-list1.009",1541,541,7.91666666666667,"EY-test.txt"
95.207,"140121-ey-simpleImp-list1.009",1433,477,7.925,"EY-test.txt"
95.215,"140121-ey-simpleImp-list1.009",1446,469,7.93333333333333,"EY-test.txt"
95.223,"140121-ey-simpleImp-list1.009",1440,462,7.94166666666667,"EY-test.txt"
95.232,"140121-ey-simpleImp-list1.009",1450,451,7.95,"EY-test.txt"
95.24,"140121-ey-simpleImp-list1.009",1438,438,7.95833333333333,"EY-test.txt"
95.248,"140121-ey-simpleImp-list1.009",1354,432,7.96666666666667,"EY-test.txt"
95.257,"140121-ey-simpleImp-list1.009",1431,427,7.975,"EY-test.txt"
95.265,"140121-ey-simpleImp-list1.009",1427,429,7.98333333333333,"EY-test.txt"
95.273,"140121-ey-simpleImp-list1.009",1421,473,7.99166666666667,"EY-test.txt"
95.282,"140121-ey-simpleImp-list1.009",1416,472,8,"EY-test.txt"
95.29,"140121-ey-simpleImp-list1.009",1411,470,8.00833333333333,"EY-test.txt"
95.298,"140121-ey-simpleImp-list1.009",1410,467,8.01666666666667,"EY-test.txt"
95.307,"140121-ey-simpleImp-list1.009",1396,464,8.025,"EY-test.txt"
95.315,"140121-ey-simpleImp-list1.009",1402,459,8.03333333333333,"EY-test.txt"
95.323,"140121-ey-simpleImp-list1.009",1393,462,8.04166666666667,"EY-test.txt"
95.332,"140121-ey-simpleImp-list1.009",1395,463,8.05,"EY-test.txt"
95.34,"140121-ey-simpleImp-list1.009",1390,461,8.05833333333333,"EY-test.txt"
95.348,"140121-ey-simpleImp-list1.009",1385,458,8.06666666666667,"EY-test.txt"
95.357,"140121-ey-simpleImp-list1.009",1372,464,8.075,"EY-test.txt"
95.365,"140121-ey-simpleImp-list1.009",1371,461,8.08333333333333,"EY-test.txt"
95.374,"140121-ey-simpleImp-list1.009",1371,460,8.09166666666667,"EY-test.txt"
95.382,"140121-ey-simpleImp-list1.009",1366,459,8.1,"EY-test.txt"
95.39,"140121-ey-simpleImp-list1.009",1368,457,8.10833333333333,"EY-test.txt"
95.399,"140121-ey-simpleImp-list1.009",1365,455,8.11666666666667,"EY-test.txt"
95.407,"140121-ey-simpleImp-list1.009",1362,453,8.125,"EY-test.txt"
95.415,"140121-ey-simpleImp-list1.009",1359,451,8.13333333333333,"EY-test.txt"
95.424,"140121-ey-simpleImp-list1.009",1357,448,8.14166666666667,"EY-test.txt"
95.432,"140121-ey-simpleImp-list1.009",1358,447,8.15,"EY-test.txt"
95.44,"140121-ey-simpleImp-list1.009",1358,447,8.15833333333333,"EY-test.txt"
95.449,"140121-ey-simpleImp-list1.009",1358,445,8.16666666666667,"EY-test.txt"
95.457,"140121-ey-simpleImp-list1.009",1356,444,8.175,"EY-test.txt"
95.465,"140121-ey-simpleImp-list1.009",1357,445,8.18333333333333,"EY-test.txt"
95.474,"140121-ey-simpleImp-list1.009",1357,443,8.19166666666667,"EY-test.txt"
95.482,"140121-ey-simpleImp-list1.009",1352,444,8.2,"EY-test.txt"
95.49,"140121-ey-simpleImp-list1.009",1357,444,8.20833333333333,"EY-test.txt"
95.499,"140121-ey-simpleImp-list1.009",1434,549,8.21666666666667,"EY-test.txt"
95.507,"140121-ey-simpleImp-list1.009",1443,551,8.225,"EY-test.txt"
95.515,"140121-ey-simpleImp-list1.009",1435,556,8.23333333333333,"EY-test.txt"
95.524,"140121-ey-simpleImp-list1.009",1435,552,8.24166666666667,"EY-test.txt"
95.532,"140121-ey-simpleImp-list1.009",1409,546,8.25,"EY-test.txt"
95.54,"140121-ey-simpleImp-list1.009",1386,545,8.25833333333333,"EY-test.txt"
95.549,"140121-ey-simpleImp-list1.009",1376,541,8.26666666666667,"EY-test.txt"
95.557,"140121-ey-simpleImp-list1.009",1384,439,8.275,"EY-test.txt"
95.565,"140121-ey-simpleImp-list1.009",1387,535,8.28333333333333,"EY-test.txt"
95.574,"140121-ey-simpleImp-list1.009",1383,531,8.29166666666667,"EY-test.txt"
95.582,"140121-ey-simpleImp-list1.009",1377,525,8.3,"EY-test.txt"
95.59,"140121-ey-simpleImp-list1.009",1377,526,8.30833333333333,"EY-test.txt"
95.599,"140121-ey-simpleImp-list1.009",1474,524,8.31666666666667,"EY-test.txt"
95.615,"140121-ey-simpleImp-list1.009",1447,517,8.33333333333333,"EY-test.txt"
95.624,"140121-ey-simpleImp-list1.009",1393,517,8.34166666666667,"EY-test.txt"
95.632,"140121-ey-simpleImp-list1.009",1400,514,8.35,"EY-test.txt"
95.64,"140121-ey-simpleImp-list1.009",1420,514,8.35833333333333,"EY-test.txt"
95.649,"140121-ey-simpleImp-list1.009",1422,521,8.36666666666667,"EY-test.txt"
95.657,"140121-ey-simpleImp-list1.009",1428,525,8.375,"EY-test.txt"
95.665,"140121-ey-simpleImp-list1.009",1431,531,8.38333333333333,"EY-test.txt"
95.674,"140121-ey-simpleImp-list1.009",1425,526,8.39166666666667,"EY-test.txt"
95.682,"140121-ey-simpleImp-list1.009",1428,529,8.4,"EY-test.txt"
