## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L2\150717-sc-02-eye_data.idf
## Date:	17.07.2015 21:43:34
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	36845                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150717-sc-02                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
2117994106	SMP	1	533.10	1255.38	533.10	1255.38	
2118002531	SMP	1	534.02	1250.22	534.02	1250.22	
2118010879	SMP	1	535.47	1249.91	535.47	1249.91	
2118019267	SMP	1	537.23	1250.10	537.23	1250.10	
2118027501	SMP	1	537.70	1253.88	537.70	1253.88	
2118035844	SMP	1	538.81	1248.16	538.81	1248.16	
2118044215	SMP	1	537.92	1243.19	537.92	1243.19	
2118052613	SMP	1	537.32	1244.18	537.32	1244.18	
2118060840	SMP	1	538.33	1239.95	538.33	1239.95	
2118069218	SMP	1	538.18	1240.50	538.18	1240.50	
2118077573	SMP	1	541.22	1238.75	541.22	1238.75	
2118085824	SMP	1	543.19	1240.69	543.19	1240.69	
2118094207	SMP	1	544.03	1245.69	544.03	1245.69	
2118102583	SMP	1	537.89	1237.91	537.89	1237.91	
2118110968	SMP	1	490.04	1217.07	490.04	1217.07	
2118119325	SMP	1	440.99	1098.66	440.99	1098.66	
2118127578	SMP	1	476.79	1106.54	476.79	1106.54	
2118135949	SMP	1	355.49	1073.59	355.49	1073.59	
2118144370	SMP	1	423.06	1005.06	423.06	1005.06	
2118152643	SMP	1	421.14	992.14	421.14	992.14	
2118160999	SMP	1	415.16	975.52	415.16	975.52	
2118169357	SMP	1	426.72	978.84	426.72	978.84	
2118177752	SMP	1	421.96	977.40	421.96	977.40	
2118185989	SMP	1	427.10	977.82	427.10	977.82	
2118194362	SMP	1	427.91	978.15	427.91	978.15	
2118202736	SMP	1	423.17	979.81	423.17	979.81	
2118211103	SMP	1	422.42	975.71	422.42	975.71	
2118219362	SMP	1	418.43	970.15	418.43	970.15	
2118227735	SMP	1	421.14	966.79	421.14	966.79	
2118236111	SMP	1	423.31	967.09	423.31	967.09	
2118244497	SMP	1	419.75	971.41	419.75	971.41	
2118252731	SMP	1	421.33	972.96	421.33	972.96	
2118261108	SMP	1	421.78	976.01	421.78	976.01	
2118269464	SMP	1	421.60	962.65	421.60	962.65	
2118277704	SMP	1	421.30	918.29	421.30	918.29	
2118286068	SMP	1	419.69	913.86	419.69	913.86	
2118294446	SMP	1	410.91	902.46	410.91	902.46	
2118302816	SMP	1	414.73	909.91	414.73	909.91	
2118311076	SMP	1	412.69	901.91	412.69	901.91	
2118319441	SMP	1	413.67	895.07	413.67	895.07	
2118327864	SMP	1	412.30	892.94	412.30	892.94	
2118336240	SMP	1	412.43	892.30	412.43	892.30	
2118344445	SMP	1	411.98	892.42	411.98	892.42	
2118352820	SMP	1	407.97	893.96	407.97	893.96	
2118361203	SMP	1	407.81	892.34	407.81	892.34	
2118369582	SMP	1	407.82	893.13	407.82	893.13	
2118377819	SMP	1	406.50	892.69	406.50	892.69	
2118386192	SMP	1	407.88	892.85	407.88	892.85	
2118394569	SMP	1	406.53	899.07	406.53	899.07	
2118402813	SMP	1	407.31	900.21	407.31	900.21	
2118411187	SMP	1	407.14	908.19	407.14	908.19	
2118419558	SMP	1	408.20	902.97	408.20	902.97	
2118427955	SMP	1	409.14	899.18	409.14	899.18	
2118436193	SMP	1	407.67	892.95	407.67	892.95	
2118444570	SMP	1	417.67	900.35	417.67	900.35	
2118452932	SMP	1	411.18	899.39	411.18	899.39	
2118461318	SMP	1	418.36	901.15	418.36	901.15	
2118469563	SMP	1	422.24	896.01	422.24	896.01	
2118477935	SMP	1	418.61	894.19	418.61	894.19	
2118486306	SMP	1	420.73	882.44	420.73	882.44	
2118494775	SMP	1	422.30	887.19	422.30	887.19	
2118503008	SMP	1	424.19	882.49	424.19	882.49	
2118511350	SMP	1	426.81	882.96	426.81	882.96	
2118519767	SMP	1	429.25	881.35	429.25	881.35	
2118528148	SMP	1	430.13	886.10	430.13	886.10	
2118536388	SMP	1	429.26	884.37	429.26	884.37	
2118544744	SMP	1	428.17	883.77	428.17	883.77	
2118553088	SMP	1	426.23	881.20	426.23	881.20	
2118561369	SMP	1	424.82	882.46	424.82	882.46	
2118569726	SMP	1	424.16	882.36	424.16	882.36	
2118578058	SMP	1	423.47	884.47	423.47	884.47	
2118586477	SMP	1	421.20	882.68	421.20	882.68	
2118594738	SMP	1	422.15	885.06	422.15	885.06	
2118603104	SMP	1	419.95	885.55	419.95	885.55	
2118611483	SMP	1	420.92	886.77	420.92	886.77	
2118619817	SMP	1	422.12	888.28	422.12	888.28	
2118628103	SMP	1	422.94	889.88	422.94	889.88	
2118636485	SMP	1	425.03	891.30	425.03	891.30	
2118644858	SMP	1	427.34	894.53	427.34	894.53	
2118653224	SMP	1	424.82	895.71	424.82	895.71	
2118661488	SMP	1	425.62	895.15	425.62	895.15	
2118669862	SMP	1	425.33	897.76	425.33	897.76	
2118678229	SMP	1	426.03	899.09	426.03	899.09	
2118686475	SMP	1	425.99	900.36	425.99	900.36	
2118694859	SMP	1	427.18	901.71	427.18	901.71	
2118703184	SMP	1	424.39	901.68	424.39	901.68	
2118711598	SMP	1	423.24	900.25	423.24	900.25	
2118719857	SMP	1	422.30	901.32	422.30	901.32	
2118728222	SMP	1	420.97	901.05	420.97	901.05	
2118736601	SMP	1	420.22	901.42	420.22	901.42	
2118744939	SMP	1	423.28	903.76	423.28	903.76	
2118753224	SMP	1	424.12	903.95	424.12	903.95	
2118761602	SMP	1	424.36	904.97	424.36	904.97	
2118769977	SMP	1	423.99	903.35	423.99	903.35	
2118778348	SMP	1	422.25	902.23	422.25	902.23	
2118786581	SMP	1	424.32	901.96	424.32	901.96	
2118794975	SMP	1	426.34	902.63	426.34	902.63	
2118803357	SMP	1	428.70	903.26	428.70	903.26	
2118811560	SMP	1	426.29	902.30	426.29	902.30	
2118820007	SMP	1	429.24	899.77	429.24	899.77	
2118828353	SMP	1	430.52	896.38	430.52	896.38	
2118836746	SMP	1	425.34	898.96	425.34	898.96	
2118844977	SMP	1	428.75	899.24	428.75	899.24	
2118853431	SMP	1	429.89	900.66	429.89	900.66	
2118861732	SMP	1	427.40	899.56	427.40	899.56	
2118870102	SMP	1	431.07	896.91	431.07	896.91	
2118878364	SMP	1	429.00	898.87	429.00	898.87	
2118886790	SMP	1	440.45	894.89	440.45	894.89	
2118895105	SMP	1	516.96	889.91	516.96	889.91	
2118903536	SMP	1	606.77	880.72	606.77	880.72	
2118911821	SMP	1	386.14	682.12	386.14	682.12	
2118920108	SMP	1	473.36	679.41	473.36	679.41	
2118928474	SMP	1	589.18	675.67	589.18	675.67	
2118936860	SMP	1	609.29	676.66	609.29	676.66	
2118945112	SMP	1	598.46	671.01	598.46	671.01	
2118953471	SMP	1	600.05	664.22	600.05	664.22	
2118961859	SMP	1	603.85	663.97	603.85	663.97	
2118970077	SMP	1	608.24	665.17	608.24	665.17	
2118978476	SMP	1	605.50	661.42	605.50	661.42	
2118986846	SMP	1	604.91	663.12	604.91	663.12	
2118995244	SMP	1	604.64	662.41	604.64	662.41	
2119003474	SMP	1	604.31	659.33	604.31	659.33	
2119011817	SMP	1	604.78	657.55	604.78	657.55	
2119020236	SMP	1	598.72	654.64	598.72	654.64	
2119028608	SMP	1	608.29	655.33	608.29	655.33	
2119036850	SMP	1	601.04	651.27	601.04	651.27	
2119045243	SMP	1	603.09	655.49	603.09	655.49	
2119053550	SMP	1	608.04	657.09	608.04	657.09	
2119061978	SMP	1	603.72	654.73	603.72	654.73	
2119070252	SMP	1	599.20	652.02	599.20	652.02	
2119078600	SMP	1	600.40	645.87	600.40	645.87	
2119086919	SMP	1	592.31	650.52	592.31	650.52	
2119095240	SMP	1	598.62	647.73	598.62	647.73	
2119103603	SMP	1	599.58	651.08	599.58	651.08	
2119111971	SMP	1	600.09	642.69	600.09	642.69	
2119120367	SMP	1	640.64	620.29	640.64	620.29	
2119128600	SMP	1	703.78	546.88	703.78	546.88	
2119137047	SMP	1	737.13	517.30	737.13	517.30	
2119162011	SMP	1	719.66	508.83	719.66	508.83	
2119170372	SMP	1	735.31	493.69	735.31	493.69	
2119178735	SMP	1	740.70	490.36	740.70	490.36	
2119187133	SMP	1	736.20	493.20	736.20	493.20	
2119195374	SMP	1	737.01	493.64	737.01	493.64	
2119570311	MSG	1	# Message: elmo_tapping1.avi
2119570747	SMP	1	759.87	863.40	759.87	863.40	
2119579124	SMP	1	582.60	857.82	582.60	857.82	
2119587530	SMP	1	662.34	1002.66	662.34	1002.66	
2119595849	SMP	1	719.75	1028.10	719.75	1028.10	
2119604089	SMP	1	746.87	860.22	746.87	860.22	
2119612530	SMP	1	709.27	840.76	709.27	840.76	
2119620877	SMP	1	725.17	832.87	725.17	832.87	
2119629234	SMP	1	701.11	786.33	701.11	786.33	
2119637498	SMP	1	669.37	807.52	669.37	807.52	
2119645846	SMP	1	683.44	781.07	683.44	781.07	
2119654235	SMP	1	678.67	730.50	678.67	730.50	
