## [iView]
## Converted from:	F:\simpimp data\150716-sc-08-eye_data.idf
## Date:	16.07.2015 21:35:57
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	41968                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150716-sc-08                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
12906139024	SMP	1	140.44	793.24	140.44	793.24	
12906147392	SMP	1	140.78	795.92	140.78	795.92	
12906155788	SMP	1	142.12	790.25	142.12	790.25	
12906164057	SMP	1	143.15	786.24	143.15	786.24	
12906172375	SMP	1	143.64	791.05	143.64	791.05	
12906180748	SMP	1	141.70	793.85	141.70	793.85	
12906189003	SMP	1	142.59	798.54	142.59	798.54	
12906197381	SMP	1	142.45	800.21	142.45	800.21	
12906205737	SMP	1	142.91	800.32	142.91	800.32	
12906214116	SMP	1	144.02	803.99	144.02	803.99	
12906222390	SMP	1	143.73	806.30	143.73	806.30	
12906230752	SMP	1	145.68	803.74	145.68	803.74	
12906239120	SMP	1	145.90	808.94	145.90	808.94	
12906247500	SMP	1	140.03	811.29	140.03	811.29	
12906255745	SMP	1	142.57	806.89	142.57	806.89	
12906264149	SMP	1	139.30	807.77	139.30	807.77	
12906272532	SMP	1	132.97	793.20	132.97	793.20	
12906280874	SMP	1	139.50	784.66	139.50	784.66	
12906289168	SMP	1	135.79	781.23	135.79	781.23	
12906297488	SMP	1	138.99	746.09	138.99	746.09	
12906305909	SMP	1	134.45	760.70	134.45	760.70	
12906314266	SMP	1	139.37	754.71	139.37	754.71	
12906322522	SMP	1	137.11	761.13	137.11	761.13	
12906330904	SMP	1	131.13	759.61	131.13	759.61	
12906339252	SMP	1	138.17	744.53	138.17	744.53	
12906347530	SMP	1	137.90	747.32	137.90	747.32	
12906355908	SMP	1	147.63	753.12	147.63	753.12	
12906364276	SMP	1	148.20	751.99	148.20	751.99	
12906372655	SMP	1	150.94	750.66	150.94	750.66	
12906380862	SMP	1	153.63	740.47	153.63	740.47	
12906389293	SMP	1	152.79	751.70	152.79	751.70	
12906397652	SMP	1	149.19	758.98	149.19	758.98	
12906406000	SMP	1	150.14	750.67	150.14	750.67	
12906414271	SMP	1	153.28	751.67	153.28	751.67	
12906422636	SMP	1	153.72	751.48	153.72	751.48	
12906430990	SMP	1	150.87	757.62	150.87	757.62	
12906439354	SMP	1	154.09	750.18	154.09	750.18	
12906447620	SMP	1	145.68	748.47	145.68	748.47	
12906455986	SMP	1	141.49	755.70	141.49	755.70	
12906464346	SMP	1	142.98	752.82	142.98	752.82	
12906472615	SMP	1	146.97	752.37	146.97	752.37	
12906480983	SMP	1	146.93	755.49	146.93	755.49	
12906489361	SMP	1	143.70	748.22	143.70	748.22	
12906497729	SMP	1	145.20	757.61	145.20	757.61	
12906505987	SMP	1	139.12	754.54	139.12	754.54	
12906514353	SMP	1	149.75	752.41	149.75	752.41	
12906522791	SMP	1	139.54	752.62	139.54	752.62	
12906531108	SMP	1	138.66	751.28	138.66	751.28	
12906539351	SMP	1	143.38	751.68	143.38	751.68	
12906547725	SMP	1	144.58	748.18	144.58	748.18	
12906556112	SMP	1	146.83	749.28	146.83	749.28	
12906564474	SMP	1	143.95	749.74	143.95	749.74	
12906572735	SMP	1	143.19	755.38	143.19	755.38	
12906581102	SMP	1	144.25	754.95	144.25	754.95	
12906589479	SMP	1	143.10	752.80	143.10	752.80	
12906597726	SMP	1	155.88	742.85	155.88	742.85	
12906606106	SMP	1	164.08	737.31	164.08	737.31	
12906614473	SMP	1	168.46	743.70	168.46	743.70	
12906622920	SMP	1	174.95	735.44	174.95	735.44	
12906631165	SMP	1	170.86	727.58	170.86	727.58	
12906639551	SMP	1	187.09	738.99	187.09	738.99	
12906647943	SMP	1	190.69	730.83	190.69	730.83	
12906656315	SMP	1	190.74	733.68	190.74	733.68	
12906664521	SMP	1	190.99	723.69	190.99	723.69	
12906672912	SMP	1	187.19	722.12	187.19	722.12	
12906681272	SMP	1	184.59	719.88	184.59	719.88	
12906689651	SMP	1	179.48	718.17	179.48	718.17	
12906697901	SMP	1	182.41	720.54	182.41	720.54	
12906706266	SMP	1	188.96	717.12	188.96	717.12	
12906714651	SMP	1	186.94	717.93	186.94	717.93	
12906722920	SMP	1	182.42	718.28	182.42	718.28	
12906731283	SMP	1	190.74	722.82	190.74	722.82	
12906739651	SMP	1	180.39	720.75	180.39	720.75	
12906748013	SMP	1	176.87	721.61	176.87	721.61	
12906756232	SMP	1	173.79	722.48	173.79	722.48	
12906764643	SMP	1	176.38	726.79	176.38	726.79	
12906773036	SMP	1	178.57	729.45	178.57	729.45	
12906781399	SMP	1	180.91	732.25	180.91	732.25	
12906789647	SMP	1	185.07	730.07	185.07	730.07	
12906798016	SMP	1	180.29	731.33	180.29	731.33	
12906806394	SMP	1	178.74	731.34	178.74	731.34	
12906814749	SMP	1	176.88	732.21	176.88	732.21	
12906822979	SMP	1	173.99	725.91	173.99	725.91	
12906831370	SMP	1	179.25	726.26	179.25	726.26	
12906839781	SMP	1	179.55	724.80	179.55	724.80	
12906848146	SMP	1	182.62	727.20	182.62	727.20	
12906856397	SMP	1	180.85	727.36	180.85	727.36	
12906864767	SMP	1	180.57	724.69	180.57	724.69	
12906873153	SMP	1	180.19	726.20	180.19	726.20	
12906881399	SMP	1	178.91	723.89	178.91	723.89	
12906889772	SMP	1	174.37	723.73	174.37	723.73	
12906898148	SMP	1	176.36	725.72	176.36	725.72	
12906906486	SMP	1	174.69	726.22	174.69	726.22	
12906914765	SMP	1	175.94	727.50	175.94	727.50	
12906923098	SMP	1	176.87	726.62	176.87	726.62	
12906931518	SMP	1	180.98	727.97	180.98	727.97	
12906939889	SMP	1	184.73	726.35	184.73	726.35	
12906948155	SMP	1	194.47	724.95	194.47	724.95	
12906956554	SMP	1	182.31	730.33	182.31	730.33	
12906964915	SMP	1	178.14	725.34	178.14	725.34	
12906973275	SMP	1	177.04	726.30	177.04	726.30	
12906981547	SMP	1	180.04	726.41	180.04	726.41	
12906989936	SMP	1	184.02	728.81	184.02	728.81	
12906998301	SMP	1	186.80	730.71	186.80	730.71	
12907006542	SMP	1	187.48	730.21	187.48	730.21	
12907014900	SMP	1	185.26	731.47	185.26	731.47	
12907023259	SMP	1	187.92	727.39	187.92	727.39	
12907031650	SMP	1	183.86	728.11	183.86	728.11	
12907039860	SMP	1	181.36	728.69	181.36	728.69	
12907048266	SMP	1	181.21	729.03	181.21	729.03	
12907056640	SMP	1	179.59	728.77	179.59	728.77	
12907065018	SMP	1	178.34	731.29	178.34	731.29	
12907073275	SMP	1	175.80	733.74	175.80	733.74	
12907081674	SMP	1	173.81	733.32	173.81	733.32	
12907090003	SMP	1	167.23	730.98	167.23	730.98	
12907098380	SMP	1	166.37	730.86	166.37	730.86	
12907106644	SMP	1	163.90	732.73	163.90	732.73	
12907115027	SMP	1	161.43	738.95	161.43	738.95	
12907123397	SMP	1	159.52	736.09	159.52	736.09	
12907131620	SMP	1	159.79	734.34	159.79	734.34	
12907139982	SMP	1	156.59	737.67	156.59	737.67	
12907148390	SMP	1	154.44	740.88	154.44	740.88	
12907156778	SMP	1	154.68	742.62	154.68	742.62	
12907165017	SMP	1	154.76	742.65	154.76	742.65	
12907173398	SMP	1	154.13	746.58	154.13	746.58	
12907181767	SMP	1	153.46	748.03	153.46	748.03	
12907190167	SMP	1	153.82	748.85	153.82	748.85	
12907198387	SMP	1	154.91	747.00	154.91	747.00	
12907206774	SMP	1	156.31	743.09	156.31	743.09	
12907215125	SMP	1	153.05	739.34	153.05	739.34	
12907223520	SMP	1	152.08	746.83	152.08	746.83	
12907231770	SMP	1	150.94	743.56	150.94	743.56	
12907240149	SMP	1	153.20	740.91	153.20	740.91	
12907248516	SMP	1	152.51	739.19	152.51	739.19	
