## [iView]
## Converted from:	D:\Recorded Data\simpkidL2\140714-07-L2-eye_data.idf
## Date:	14.07.2014 21:30:38
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	41131                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140714-07-L2                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
13947187790	SMP	1	1709.19	1241.84	1709.19	1241.84	
13947196131	SMP	1	1703.08	1260.25	1703.08	1260.25	
13947204554	SMP	1	0.00	0.00	0.00	0.00	
13947212847	SMP	1	1694.91	1208.49	1694.91	1208.49	
13947221122	SMP	1	1615.61	1183.03	1615.61	1183.03	
13947229465	SMP	1	1522.73	1185.23	1522.73	1185.23	
13947237830	SMP	1	990.02	1273.17	990.02	1273.17	
13947246215	SMP	1	1418.65	1066.64	1418.65	1066.64	
13947254465	SMP	1	1040.22	1065.26	1040.22	1065.26	
13947262856	SMP	1	0.00	0.00	0.00	0.00	
13947271228	SMP	1	971.79	872.11	971.79	872.11	
13947279589	SMP	1	0.00	0.00	0.00	0.00	
13947287841	SMP	1	761.01	1096.77	761.01	1096.77	
13947296223	SMP	1	713.80	829.66	713.80	829.66	
13947304581	SMP	1	858.29	835.83	858.29	835.83	
13947312879	SMP	1	665.77	822.60	665.77	822.60	
13947321225	SMP	1	987.52	894.00	987.52	894.00	
13947329657	SMP	1	688.17	887.08	688.17	887.08	
13947338003	SMP	1	837.39	898.35	837.39	898.35	
13947346273	SMP	1	1007.97	891.07	1007.97	891.07	
13947354631	SMP	1	986.69	903.34	986.69	903.34	
13947362998	SMP	1	988.13	857.73	988.13	857.73	
13947371379	SMP	1	1080.51	840.44	1080.51	840.44	
13947379627	SMP	1	853.21	837.54	853.21	837.54	
13947387959	SMP	1	874.34	847.05	874.34	847.05	
13947396360	SMP	1	893.64	825.89	893.64	825.89	
13947404772	SMP	1	1003.96	693.72	1003.96	693.72	
13947412985	SMP	1	985.52	745.08	985.52	745.08	
13947421365	SMP	1	756.20	1085.85	756.20	1085.85	
13947429749	SMP	1	0.00	0.00	0.00	0.00	
13947438001	SMP	1	892.98	853.02	892.98	853.02	
13947446348	SMP	1	982.19	931.11	982.19	931.11	
13947454729	SMP	1	1152.01	698.45	1152.01	698.45	
13947463072	SMP	1	1136.42	848.42	1136.42	848.42	
13947471363	SMP	1	1006.52	879.98	1006.52	879.98	
13947479718	SMP	1	885.61	845.03	885.61	845.03	
13947488085	SMP	1	864.40	847.65	864.40	847.65	
13947496454	SMP	1	1104.26	791.94	1104.26	791.94	
13947504701	SMP	1	962.69	788.65	962.69	788.65	
13947513115	SMP	1	1111.53	862.23	1111.53	862.23	
13947521463	SMP	1	1111.39	856.61	1111.39	856.61	
13947529828	SMP	1	1031.93	879.89	1031.93	879.89	
13947538083	SMP	1	1145.43	791.35	1145.43	791.35	
13947546452	SMP	1	942.28	789.29	942.28	789.29	
13947554830	SMP	1	1128.51	852.69	1128.51	852.69	
13947563207	SMP	1	1143.12	790.72	1143.12	790.72	
13947571454	SMP	1	1138.75	839.22	1138.75	839.22	
13947579841	SMP	1	1149.32	805.80	1149.32	805.80	
13947588202	SMP	1	1080.63	821.56	1080.63	821.56	
13947596457	SMP	1	921.67	832.12	921.67	832.12	
13947604832	SMP	1	921.58	812.60	921.58	812.60	
13947613194	SMP	1	1075.11	871.87	1075.11	871.87	
13947621584	SMP	1	1151.39	842.56	1151.39	842.56	
13947629814	SMP	1	1118.95	819.63	1118.95	819.63	
13947638207	SMP	1	991.37	830.69	991.37	830.69	
13947646580	SMP	1	1120.31	822.36	1120.31	822.36	
13947654961	SMP	1	1119.88	908.23	1119.88	908.23	
13947663291	SMP	1	1052.40	799.26	1052.40	799.26	
13947671668	SMP	1	1073.62	823.44	1073.62	823.44	
13947679995	SMP	1	977.58	819.61	977.58	819.61	
13947688463	SMP	1	1086.51	832.87	1086.51	832.87	
13947696652	SMP	1	1153.14	829.97	1153.14	829.97	
13947705014	SMP	1	1082.07	798.01	1082.07	798.01	
13947713360	SMP	1	1082.75	914.32	1082.75	914.32	
13947721629	SMP	1	1140.70	901.31	1140.70	901.31	
13947729997	SMP	1	1099.13	953.08	1099.13	953.08	
13947738379	SMP	1	1471.17	818.10	1471.17	818.10	
13947746750	SMP	1	1464.37	768.77	1464.37	768.77	
13947754998	SMP	1	970.34	908.41	970.34	908.41	
13947763371	SMP	1	1268.87	1108.32	1268.87	1108.32	
13947771750	SMP	1	967.79	1123.57	967.79	1123.57	
13947780096	SMP	1	1460.89	980.02	1460.89	980.02	
13947788371	SMP	1	1175.07	1203.55	1175.07	1203.55	
13947796731	SMP	1	1531.75	887.21	1531.75	887.21	
13947805121	SMP	1	1250.14	1147.46	1250.14	1147.46	
13947813449	SMP	1	1238.17	1087.42	1238.17	1087.42	
13947821744	SMP	1	1206.68	1247.33	1206.68	1247.33	
13947830096	SMP	1	1273.97	1143.46	1273.97	1143.46	
13947838475	SMP	1	1328.10	1181.43	1328.10	1181.43	
13947846716	SMP	1	1358.86	1101.70	1358.86	1101.70	
13947855085	SMP	1	1249.05	1173.10	1249.05	1173.10	
13947863502	SMP	1	1453.90	690.94	1453.90	690.94	
13947871857	SMP	1	1196.16	1242.15	1196.16	1242.15	
13947880120	SMP	1	0.00	0.00	0.00	0.00	
13947888473	SMP	1	1190.15	1252.81	1190.15	1252.81	
13947896868	SMP	1	1199.12	1184.28	1199.12	1184.28	
13947905230	SMP	1	1248.17	1184.75	1248.17	1184.75	
13947913492	SMP	1	1184.97	1233.41	1184.97	1233.41	
13947921871	SMP	1	1177.82	1218.05	1177.82	1218.05	
13947930240	SMP	1	1068.66	1203.66	1068.66	1203.66	
13947938636	SMP	1	0.00	0.00	0.00	0.00	
13947946865	SMP	1	1179.95	1197.04	1179.95	1197.04	
13947955245	SMP	1	1076.89	1210.68	1076.89	1210.68	
13947963589	SMP	1	1179.96	1200.14	1179.96	1200.14	
13947972000	SMP	1	1184.71	1188.04	1184.71	1188.04	
13947980240	SMP	1	1121.54	1199.44	1121.54	1199.44	
13947988617	SMP	1	1166.64	1203.21	1166.64	1203.21	
13947996989	SMP	1	1183.47	1197.45	1183.47	1197.45	
13948005247	SMP	1	1083.95	1216.85	1083.95	1216.85	
13948013609	SMP	1	1065.09	1285.32	1065.09	1285.32	
13948022024	SMP	1	1241.87	1191.63	1241.87	1191.63	
13948030383	SMP	1	1194.83	979.95	1194.83	979.95	
13948038632	SMP	1	1189.12	961.02	1189.12	961.02	
13948047019	SMP	1	1028.34	751.76	1028.34	751.76	
13948055415	SMP	1	815.15	787.96	815.15	787.96	
13948063760	SMP	1	689.94	380.20	689.94	380.20	
13948072022	SMP	1	748.70	616.78	748.70	616.78	
13948080401	SMP	1	192.47	248.95	192.47	248.95	
13948088726	SMP	1	0.00	0.00	0.00	0.00	
13948097090	SMP	1	343.75	-4.55	343.75	-4.55	
13948105358	SMP	1	461.19	87.90	461.19	87.90	
13948113746	SMP	1	0.00	-2.51	0.00	-2.51	
13948122159	SMP	1	134.31	-2.52	134.31	-2.52	
13948130367	SMP	1	122.33	-8.86	122.33	-8.86	
13948138703	SMP	1	137.99	-54.62	137.99	-54.62	
13948147138	SMP	1	0.03	-5.51	0.03	-5.51	
13948155495	SMP	1	114.13	-107.42	114.13	-107.42	
13948163744	SMP	1	0.15	-4.66	0.15	-4.66	
13948172132	SMP	1	0.12	-4.00	0.12	-4.00	
13948180470	SMP	1	0.12	-3.86	0.12	-3.86	
13948188882	SMP	1	0.10	-2.78	0.10	-2.78	
13948197091	SMP	1	0.08	-2.51	0.08	-2.51	
13948205504	SMP	1	0.08	-2.40	0.08	-2.40	
13948213889	SMP	1	0.06	-2.08	0.06	-2.08	
13948222281	SMP	1	0.05	-0.33	0.05	-0.33	
13948644286	MSG	1	# Message: elmo_tapping1.avi
13948647628	SMP	1	0.00	0.00	0.00	0.00	
13948656079	SMP	1	0.00	0.00	0.00	0.00	
13948664371	SMP	1	0.00	0.00	0.00	0.00	
13948672627	SMP	1	0.00	0.00	0.00	0.00	
13948681046	SMP	1	0.00	0.00	0.00	0.00	
13948689420	SMP	1	0.00	0.00	0.00	0.00	
13948697617	SMP	1	0.00	0.00	0.00	0.00	
13948706044	SMP	1	0.00	0.00	0.00	0.00	
13948714906	SMP	1	0.00	0.00	0.00	0.00	
13948722781	SMP	1	0.00	0.00	0.00	0.00	
13948730989	SMP	1	0.00	0.00	0.00	0.00	
13948739370	SMP	1	0.00	0.00	0.00	0.00	
13948748285	SMP	1	0.00	0.00	0.00	0.00	
13948756120	SMP	1	0.00	0.00	0.00	0.00	
13948764361	SMP	1	0.00	0.00	0.00	0.00	
13948772808	SMP	1	0.00	0.00	0.00	0.00	
13948781498	SMP	1	0.00	0.00	0.00	0.00	
13948789398	SMP	1	0.00	0.00	0.00	0.00	
13948797759	SMP	1	0.00	0.00	0.00	0.00	
13948806146	SMP	1	0.00	0.00	0.00	0.00	
13948814471	SMP	1	0.00	0.00	0.00	0.00	
13948822766	SMP	1	0.00	0.00	0.00	0.00	
13948831147	SMP	1	0.00	0.00	0.00	0.00	
13948839510	SMP	1	0.00	0.00	0.00	0.00	
13948847923	SMP	1	0.00	0.00	0.00	0.00	
13948856129	SMP	1	0.00	0.00	0.00	0.00	
13948864502	SMP	1	520.95	203.66	520.95	203.66	
13948881295	SMP	1	630.09	173.37	630.09	173.37	
13948889480	SMP	1	631.68	441.80	631.68	441.80	
13948897903	SMP	1	602.89	605.82	602.89	605.82	
13948906264	SMP	1	645.99	831.99	645.99	831.99	
13948915294	SMP	1	650.05	955.13	650.05	955.13	
13948922889	SMP	1	657.41	965.24	657.41	965.24	
13948931244	SMP	1	661.14	918.49	661.14	918.49	
13948939602	SMP	1	659.02	958.87	659.02	958.87	
13948947881	SMP	1	659.85	965.83	659.85	965.83	
13948956958	SMP	1	664.11	966.62	664.11	966.62	
13948964641	SMP	1	646.10	965.35	646.10	965.35	
13948973039	SMP	1	661.73	955.14	661.73	955.14	
13948981252	SMP	1	662.61	951.92	662.61	951.92	
13948989660	SMP	1	662.49	982.73	662.49	982.73	
13948997984	SMP	1	658.27	955.84	658.27	955.84	
13949006355	SMP	1	660.22	938.63	660.22	938.63	
13949014615	SMP	1	653.20	944.41	653.20	944.41	
13949023040	SMP	1	652.67	961.82	652.67	961.82	
13949031434	SMP	1	649.95	959.42	649.95	959.42	
13949039766	SMP	1	584.50	963.49	584.50	963.49	
