## [iView]
## Converted from:	F:\simpleImp\data\140425-04-L2-eye_data.idf
## Date:	25.04.2014 18:50:07
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	43201                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140425-04-L2                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4582506863	SMP	1	583.71	282.61	583.71	282.61	-1	
4582515176	SMP	1	583.41	319.81	583.41	319.81	-1	
4582523590	SMP	1	582.71	346.50	582.71	346.50	-1	
4582531947	SMP	1	588.84	313.66	588.84	313.66	-1	
4582540196	SMP	1	581.31	307.26	581.31	307.26	-1	
4582548552	SMP	1	585.09	324.31	585.09	324.31	-1	
4582556927	SMP	1	582.99	318.70	582.99	318.70	-1	
4582565160	SMP	1	586.41	317.78	586.41	317.78	-1	
4582573541	SMP	1	583.72	303.71	583.72	303.71	-1	
4582581916	SMP	1	584.28	317.09	584.28	317.09	-1	
4582590288	SMP	1	585.07	313.54	585.07	313.54	-1	
4582598531	SMP	1	584.18	311.07	584.18	311.07	-1	
4582606923	SMP	1	584.17	311.77	584.17	311.77	-1	
4582615293	SMP	1	584.82	318.24	584.82	318.24	-1	
4582623669	SMP	1	583.86	316.54	583.86	316.54	-1	
4582631920	SMP	1	586.43	311.34	586.43	311.34	-1	
4582640294	SMP	1	584.75	305.12	584.75	305.12	-1	
4582648703	SMP	1	586.65	314.20	586.65	314.20	-1	
4582657080	SMP	1	583.94	315.14	583.94	315.14	-1	
4582665342	SMP	1	586.39	322.06	586.39	322.06	-1	
4582673661	SMP	1	585.04	308.53	585.04	308.53	-1	
4582682039	SMP	1	585.19	304.63	585.19	304.63	-1	
4582690335	SMP	1	584.86	310.19	584.86	310.19	-1	
4582698708	SMP	1	584.66	300.22	584.66	300.22	-1	
4582707085	SMP	1	585.25	315.69	585.25	315.69	-1	
4582715440	SMP	1	582.45	342.24	582.45	342.24	-1	
4582723705	SMP	1	577.96	346.36	577.96	346.36	-1	
4582732059	SMP	1	578.71	355.45	578.71	355.45	-1	
4582740453	SMP	1	574.52	349.02	574.52	349.02	-1	
4582748823	SMP	1	571.57	352.26	571.57	352.26	-1	
4582757080	SMP	1	551.81	324.99	551.81	324.99	-1	
4582765449	SMP	1	567.20	363.38	567.20	363.38	-1	
4582773835	SMP	1	564.76	364.65	564.76	364.65	-1	
4582782155	SMP	1	563.49	359.29	563.49	359.29	-1	
4582790432	SMP	1	564.21	367.99	564.21	367.99	-1	
4582798790	SMP	1	558.79	368.07	558.79	368.07	-1	
4582807157	SMP	1	558.33	368.50	558.33	368.50	-1	
4582815393	SMP	1	559.31	367.59	559.31	367.59	-1	
4582823770	SMP	1	557.12	366.86	557.12	366.86	-1	
4582832142	SMP	1	556.82	369.71	556.82	369.71	-1	
4582840519	SMP	1	558.82	370.20	558.82	370.20	-1	
4582848768	SMP	1	558.62	368.14	558.62	368.14	-1	
4582857154	SMP	1	557.61	370.68	557.61	370.68	-1	
4582865521	SMP	1	559.40	367.94	559.40	367.94	-1	
4582873901	SMP	1	559.37	369.06	559.37	369.06	-1	
4582882153	SMP	1	556.60	365.38	556.60	365.38	-1	
4582890538	SMP	1	555.54	370.25	555.54	370.25	-1	
4582898898	SMP	1	557.79	366.19	557.79	366.19	-1	
4582907284	SMP	1	555.35	373.67	555.35	373.67	-1	
4582915523	SMP	1	567.68	360.22	567.68	360.22	-1	
4582923903	SMP	1	554.69	348.92	554.69	348.92	-1	
4582932270	SMP	1	553.88	350.78	553.88	350.78	-1	
4582940644	SMP	1	550.30	352.09	550.30	352.09	-1	
4582948889	SMP	1	554.35	345.28	554.35	345.28	-1	
4582957269	SMP	1	552.50	344.30	552.50	344.30	-1	
4582965641	SMP	1	557.33	371.70	557.33	371.70	-1	
4582973895	SMP	1	550.53	347.16	550.53	347.16	-1	
4582982274	SMP	1	552.60	349.98	552.60	349.98	-1	
4582990672	SMP	1	556.16	368.61	556.16	368.61	-1	
4582999079	SMP	1	545.03	340.85	545.03	340.85	-1	
4583007340	SMP	1	545.41	109.97	545.41	109.97	-1	
4583015690	SMP	1	462.46	43.48	462.46	43.48	-1	
4583024122	SMP	1	434.98	154.82	434.98	154.82	-1	
4583032451	SMP	1	421.08	151.82	421.08	151.82	-1	
4583040699	SMP	1	536.76	-119.36	536.76	-119.36	-1	
4583049027	SMP	1	395.72	-64.18	395.72	-64.18	-1	
4583057451	SMP	1	0.00	4.42	0.00	4.42	-1	
4583065826	SMP	1	0.00	2.58	0.00	2.58	-1	
4583074099	SMP	1	0.00	1.76	0.00	1.76	-1	
4583082470	SMP	1	0.00	1.30	0.00	1.30	-1	
4583090828	SMP	1	0.00	1.01	0.00	1.01	-1	
4583099083	SMP	1	0.00	0.79	0.00	0.79	-1	
4583107451	SMP	1	0.00	-1.17	0.00	-1.17	-1	
4583115771	SMP	1	0.00	-1.00	0.00	-1.00	-1	
4583124144	SMP	1	346.33	-31.93	346.33	-31.93	-1	
4583132421	SMP	1	329.53	-60.48	329.53	-60.48	-1	
4583140824	SMP	1	0.00	-1.55	0.00	-1.55	-1	
4583149193	SMP	1	342.64	-45.15	342.64	-45.15	-1	
4583157579	SMP	1	0.00	-2.81	0.00	-2.81	-1	
4583165816	SMP	1	0.00	-2.76	0.00	-2.76	-1	
4583174209	SMP	1	0.00	-2.69	0.00	-2.69	-1	
4583182601	SMP	1	0.00	-2.61	0.00	-2.61	-1	
4583190938	SMP	1	0.00	-2.52	0.00	-2.52	-1	
4583199192	SMP	1	0.00	-2.42	0.00	-2.42	-1	
4583207541	SMP	1	0.00	-2.31	0.00	-2.31	-1	
4583215938	SMP	1	0.00	-1.08	0.00	-1.08	-1	
4583224145	SMP	1	0.00	-0.76	0.00	-0.76	-1	
4583232518	SMP	1	0.00	-0.73	0.00	-0.73	-1	
4583240941	SMP	1	0.00	0.00	0.00	0.00	-1	
4583249311	SMP	1	0.00	0.00	0.00	0.00	-1	
4583257565	SMP	1	0.00	0.00	0.00	0.00	-1	
4583265936	SMP	1	0.00	0.00	0.00	0.00	-1	
4583274322	SMP	1	0.00	0.00	0.00	0.00	-1	
4583282695	SMP	1	0.00	0.00	0.00	0.00	-1	
4583290944	SMP	1	0.00	0.00	0.00	0.00	-1	
4583299317	SMP	1	0.00	0.00	0.00	0.00	-1	
4583307690	SMP	1	0.00	0.00	0.00	0.00	-1	
4583316064	SMP	1	0.00	0.00	0.00	0.00	-1	
4583324316	SMP	1	0.00	0.00	0.00	0.00	-1	
4583332691	SMP	1	0.00	0.00	0.00	0.00	-1	
4583341064	SMP	1	0.00	0.00	0.00	0.00	-1	
4583349438	SMP	1	0.00	0.00	0.00	0.00	-1	
4583357689	SMP	1	0.00	0.00	0.00	0.00	-1	
