## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L1\150717-sc-06-eye_data.idf
## Date:	17.07.2015 22:34:08
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	42345                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	150717-sc-06                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
5151559258	SMP	1	567.44	417.70	567.44	417.70	
5151567506	SMP	1	566.33	414.42	566.33	414.42	
5151575859	SMP	1	565.09	415.01	565.09	415.01	
5151584230	SMP	1	563.32	413.74	563.32	413.74	
5151592615	SMP	1	562.00	415.41	562.00	415.41	
5151600884	SMP	1	560.66	416.96	560.66	416.96	
5151609209	SMP	1	560.03	421.90	560.03	421.90	
5151617588	SMP	1	557.07	461.59	557.07	461.59	
5151625947	SMP	1	487.27	637.06	487.27	637.06	
5151634213	SMP	1	457.25	757.46	457.25	757.46	
5151642588	SMP	1	448.59	785.14	448.59	785.14	
5151650941	SMP	1	446.64	766.24	446.64	766.24	
5151659307	SMP	1	442.42	777.97	442.42	777.97	
5151667569	SMP	1	434.03	791.20	434.03	791.20	
5151675952	SMP	1	432.01	793.26	432.01	793.26	
5151684320	SMP	1	428.43	794.46	428.43	794.46	
5151692568	SMP	1	432.60	795.62	432.60	795.62	
5151700972	SMP	1	429.33	796.99	429.33	796.99	
5151709337	SMP	1	429.66	798.36	429.66	798.36	
5151717756	SMP	1	426.68	796.45	426.68	796.45	
5151725995	SMP	1	425.73	798.46	425.73	798.46	
5151734376	SMP	1	425.92	797.53	425.92	797.53	
5151742719	SMP	1	425.31	797.74	425.31	797.74	
5151751103	SMP	1	426.11	799.43	426.11	799.43	
5151759349	SMP	1	428.80	799.22	428.80	799.22	
5151767684	SMP	1	430.72	798.79	430.72	798.79	
5151776109	SMP	1	432.01	799.59	432.01	799.59	
5151784485	SMP	1	433.60	796.22	433.60	796.22	
5151792725	SMP	1	433.48	795.80	433.48	795.80	
5151801122	SMP	1	432.77	792.66	432.77	792.66	
5151809475	SMP	1	431.58	793.37	431.58	793.37	
5151817828	SMP	1	431.73	794.34	431.73	794.34	
5151826103	SMP	1	434.56	792.28	434.56	792.28	
5151834455	SMP	1	432.34	791.22	432.34	791.22	
5151842822	SMP	1	430.70	788.17	430.70	788.17	
5151851061	SMP	1	428.94	788.04	428.94	788.04	
5151859438	SMP	1	428.07	790.22	428.07	790.22	
5151867801	SMP	1	427.78	789.16	427.78	789.16	
5151876177	SMP	1	428.13	790.24	428.13	790.24	
5151884436	SMP	1	428.48	789.71	428.48	789.71	
5151892809	SMP	1	429.23	794.38	429.23	794.38	
5151901206	SMP	1	434.53	794.96	434.53	794.96	
5151909556	SMP	1	462.46	793.12	462.46	793.12	
5151917807	SMP	1	498.71	783.93	498.71	783.93	
5151926175	SMP	1	495.20	782.72	495.20	782.72	
5151934567	SMP	1	496.45	788.79	496.45	788.79	
5151942929	SMP	1	505.06	790.09	505.06	790.09	
5151951180	SMP	1	501.04	786.96	501.04	786.96	
5151959557	SMP	1	502.53	786.73	502.53	786.73	
5151967927	SMP	1	503.31	779.69	503.31	779.69	
5151976177	SMP	1	504.83	775.73	504.83	775.73	
5151984559	SMP	1	508.17	778.21	508.17	778.21	
5151992919	SMP	1	509.84	776.12	509.84	776.12	
5152001297	SMP	1	510.32	778.82	510.32	778.82	
5152009554	SMP	1	510.94	782.41	510.94	782.41	
5152017929	SMP	1	511.91	780.98	511.91	780.98	
5152026293	SMP	1	513.54	780.66	513.54	780.66	
5152034703	SMP	1	513.25	780.14	513.25	780.14	
5152042917	SMP	1	515.42	781.80	515.42	781.80	
5152051343	SMP	1	514.47	781.02	514.47	781.02	
5152059745	SMP	1	516.88	781.74	516.88	781.74	
5152068109	SMP	1	515.88	783.07	515.88	783.07	
5152076355	SMP	1	516.47	781.19	516.47	781.19	
5152084741	SMP	1	516.36	782.79	516.36	782.79	
5152093125	SMP	1	517.68	781.16	517.68	781.16	
5152101345	SMP	1	518.21	781.28	518.21	781.28	
5152109718	SMP	1	518.72	780.96	518.72	780.96	
5152118108	SMP	1	518.92	781.41	518.92	781.41	
5152126442	SMP	1	517.43	780.66	517.43	780.66	
5152134721	SMP	1	514.40	779.74	514.40	779.74	
5152143078	SMP	1	513.82	780.85	513.82	780.85	
5152151473	SMP	1	517.22	777.78	517.22	777.78	
5152159844	SMP	1	516.11	777.59	516.11	777.59	
5152168096	SMP	1	514.47	776.98	514.47	776.98	
5152176464	SMP	1	514.86	776.28	514.86	776.28	
5152184849	SMP	1	514.71	777.39	514.71	777.39	
5152193213	SMP	1	514.71	779.45	514.71	779.45	
5152201471	SMP	1	515.42	779.69	515.42	779.69	
5152209848	SMP	1	516.17	777.95	516.17	777.95	
5152218187	SMP	1	513.11	778.50	513.11	778.50	
5152226590	SMP	1	514.76	775.09	514.76	775.09	
5152234801	SMP	1	516.01	776.24	516.01	776.24	
5152243210	SMP	1	513.14	779.48	513.14	779.48	
5152251594	SMP	1	514.06	776.81	514.06	776.81	
5152259846	SMP	1	512.84	778.57	512.84	778.57	
5152268176	SMP	1	510.68	779.09	510.68	779.09	
5152276600	SMP	1	512.87	780.49	512.87	780.49	
5152284960	SMP	1	511.93	776.45	511.93	776.45	
5152293217	SMP	1	507.13	774.39	507.13	774.39	
5152301582	SMP	1	505.48	775.46	505.48	775.46	
5152309961	SMP	1	507.12	774.42	507.12	774.42	
5152318344	SMP	1	509.42	777.56	509.42	777.56	
5152326572	SMP	1	508.98	775.81	508.98	775.81	
5152334965	SMP	1	508.21	775.24	508.21	775.24	
5152343344	SMP	1	508.08	775.79	508.08	775.79	
5152351715	SMP	1	509.68	775.38	509.68	775.38	
5152359959	SMP	1	506.86	777.06	506.86	777.06	
5152368334	SMP	1	508.90	775.16	508.90	775.16	
5152376709	SMP	1	510.13	774.99	510.13	774.99	
5152384959	SMP	1	512.72	776.44	512.72	776.44	
5152393330	SMP	1	512.36	776.82	512.36	776.82	
5152401746	SMP	1	515.11	776.71	515.11	776.71	
5152410094	SMP	1	568.11	773.11	568.11	773.11	
5152418384	SMP	1	688.55	765.49	688.55	765.49	
5152426709	SMP	1	759.86	733.38	759.86	733.38	
5152435134	SMP	1	837.85	711.28	837.85	711.28	
5152443482	SMP	1	854.61	707.33	854.61	707.33	
5152451765	SMP	1	862.39	706.50	862.39	706.50	
5152460120	SMP	1	864.70	697.12	864.70	697.12	
5152468497	SMP	1	872.62	689.49	872.62	689.49	
5152476843	SMP	1	866.87	691.64	866.87	691.64	
5152485102	SMP	1	869.65	699.05	869.65	699.05	
