## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L1\141010-04-SC-L1-eye_data.idf
## Date:	10.10.2014 18:34:41
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	42743                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	141010-04-SC-L1                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
3920781138	SMP	1	0.00	0.00	0.00	0.00	
3920947576	SMP	1	0.00	0.00	0.00	0.00	
3920997220	SMP	1	0.00	0.00	0.00	0.00	
3921047247	SMP	1	0.00	0.00	0.00	0.00	
3921097366	SMP	1	0.00	0.00	0.00	0.00	
3921170196	SMP	1	0.00	0.00	0.00	0.00	
3921178374	SMP	1	0.00	0.00	0.00	0.00	
3921186743	SMP	1	0.00	0.00	0.00	0.00	
3921194989	SMP	1	0.00	0.00	0.00	0.00	
3921203368	SMP	1	0.00	0.00	0.00	0.00	
3921211697	SMP	1	0.00	0.00	0.00	0.00	
3921219961	SMP	1	0.00	0.00	0.00	0.00	
3921228337	SMP	1	0.00	0.00	0.00	0.00	
3921236721	SMP	1	0.00	0.00	0.00	0.00	
3921245085	SMP	1	0.00	0.00	0.00	0.00	
3921253338	SMP	1	0.00	0.00	0.00	0.00	
3921261714	SMP	1	0.00	0.00	0.00	0.00	
3921270087	SMP	1	0.00	0.00	0.00	0.00	
3921278458	SMP	1	0.00	0.00	0.00	0.00	
3921286718	SMP	1	0.00	0.00	0.00	0.00	
3921303462	SMP	1	0.00	0.00	0.00	0.00	
3921311830	SMP	1	0.00	0.00	0.00	0.00	
3921320159	SMP	1	0.00	0.00	0.00	0.00	
3921328525	SMP	1	0.00	0.00	0.00	0.00	
3921336848	SMP	1	0.00	0.00	0.00	0.00	
3921345084	SMP	1	0.00	0.00	0.00	0.00	
3921353469	SMP	1	0.00	0.00	0.00	0.00	
3921361849	SMP	1	0.00	0.00	0.00	0.00	
3921370240	SMP	1	0.00	0.00	0.00	0.00	
3921378450	SMP	1	0.00	0.00	0.00	0.00	
3921395214	SMP	1	0.00	0.00	0.00	0.00	
3921403652	SMP	1	0.00	0.00	0.00	0.00	
3921411903	SMP	1	0.00	0.00	0.00	0.00	
3921420266	SMP	1	0.00	0.00	0.00	0.00	
3921428665	SMP	1	0.00	0.00	0.00	0.00	
3921437020	SMP	1	0.00	0.00	0.00	0.00	
3921445282	SMP	1	0.00	0.00	0.00	0.00	
3921453648	SMP	1	0.00	0.00	0.00	0.00	
3921462000	SMP	1	0.00	0.00	0.00	0.00	
3921470265	SMP	1	0.00	0.00	0.00	0.00	
3921478623	SMP	1	0.00	0.00	0.00	0.00	
3921486984	SMP	1	0.00	0.00	0.00	0.00	
3921495368	SMP	1	0.00	0.00	0.00	0.00	
3921503583	SMP	1	0.00	0.00	0.00	0.00	
3921511997	SMP	1	0.00	0.00	0.00	0.00	
3921520368	SMP	1	0.00	0.00	0.00	0.00	
3921528720	SMP	1	0.00	0.00	0.00	0.00	
3921536991	SMP	1	0.00	0.00	0.00	0.00	
3921545326	SMP	1	0.00	0.00	0.00	0.00	
3921553739	SMP	1	0.00	0.00	0.00	0.00	
3921562119	SMP	1	0.00	0.00	0.00	0.00	
3921570362	SMP	1	0.00	0.00	0.00	0.00	
3921578746	SMP	1	0.00	0.00	0.00	0.00	
3921587112	SMP	1	0.00	0.00	0.00	0.00	
3921595485	SMP	1	0.00	0.00	0.00	0.00	
3921603738	SMP	1	0.00	0.00	0.00	0.00	
3921612123	SMP	1	0.00	0.00	0.00	0.00	
3921620508	SMP	1	0.00	0.00	0.00	0.00	
3921628738	SMP	1	0.00	0.00	0.00	0.00	
3921637116	SMP	1	0.00	0.00	0.00	0.00	
3921645488	SMP	1	0.00	0.00	0.00	0.00	
3921653862	SMP	1	0.00	0.00	0.00	0.00	
3921662121	SMP	1	0.00	0.00	0.00	0.00	
3921828497	SMP	1	0.00	0.00	0.00	0.00	
3921878395	SMP	1	0.00	0.00	0.00	0.00	
3921928370	SMP	1	0.00	0.00	0.00	0.00	
3921978383	SMP	1	0.00	0.00	0.00	0.00	
3922028392	SMP	1	0.00	0.00	0.00	0.00	
3922078599	SMP	1	0.00	0.00	0.00	0.00	
3922483000	MSG	1	# Message: elmo_duck.avi
3922484716	SMP	1	740.22	1255.24	740.22	1255.24	
3922493152	SMP	1	747.68	1290.50	747.68	1290.50	
3922501358	SMP	1	0.00	0.00	0.00	0.00	
3922510320	SMP	1	674.51	1009.12	674.51	1009.12	
3922518138	SMP	1	0.00	0.00	0.00	0.00	
3922526372	SMP	1	657.63	1097.95	657.63	1097.95	
3922534762	SMP	1	651.09	886.61	651.09	886.61	
3922543158	SMP	1	655.02	1008.45	655.02	1008.45	
3922551483	SMP	1	0.00	0.00	0.00	0.00	
3922559758	SMP	1	0.00	0.00	0.00	0.00	
3922568085	SMP	1	652.98	1034.52	652.98	1034.52	
3922576484	SMP	1	381.22	895.29	381.22	895.29	
3922584893	SMP	1	379.95	897.42	379.95	897.42	
3922593143	SMP	1	383.89	861.95	383.89	861.95	
3922601514	SMP	1	910.30	425.06	910.30	425.06	
3922609907	SMP	1	0.00	0.00	0.00	0.00	
3922618264	SMP	1	0.00	0.00	0.00	0.00	
3922626502	SMP	1	0.00	0.00	0.00	0.00	
3922634845	SMP	1	917.24	327.89	917.24	327.89	
3922643271	SMP	1	0.00	0.00	0.00	0.00	
3922651500	SMP	1	1038.98	295.09	1038.98	295.09	
3922659888	SMP	1	906.33	430.99	906.33	430.99	
3922668206	SMP	1	939.44	385.71	939.44	385.71	
3922676641	SMP	1	0.00	0.00	0.00	0.00	
3922684872	SMP	1	0.00	0.00	0.00	0.00	
3922693185	SMP	1	0.00	0.00	0.00	0.00	
3922701567	SMP	1	934.52	295.28	934.52	295.28	
3922709996	SMP	1	0.00	0.00	0.00	0.00	
3922718249	SMP	1	744.92	1229.92	744.92	1229.92	
3922726641	SMP	1	638.16	1236.60	638.16	1236.60	
3922734995	SMP	1	512.05	1185.13	512.05	1185.13	
3922743329	SMP	1	402.85	1073.89	402.85	1073.89	
3922751634	SMP	1	470.02	1109.45	470.02	1109.45	
3922759969	SMP	1	471.70	1102.25	471.70	1102.25	
3922768305	SMP	1	410.22	1108.97	410.22	1108.97	
3922776741	SMP	1	294.00	1116.17	294.00	1116.17	
3922784999	SMP	1	407.74	1124.18	407.74	1124.18	
3922793347	SMP	1	399.14	1111.08	399.14	1111.08	
3922801728	SMP	1	410.25	1115.47	410.25	1115.47	
3922810026	SMP	1	413.97	1119.50	413.97	1119.50	
3922818398	SMP	1	429.70	1120.95	429.70	1120.95	
3922826721	SMP	1	434.00	1103.46	434.00	1103.46	
3922835140	SMP	1	415.99	1103.41	415.99	1103.41	
3922843360	SMP	1	405.24	1109.65	405.24	1109.65	
3922851767	SMP	1	296.90	1123.04	296.90	1123.04	
3922860085	SMP	1	409.98	1105.92	409.98	1105.92	
3922868507	SMP	1	414.79	1126.42	414.79	1126.42	
3922876722	SMP	1	276.42	1106.96	276.42	1106.96	
3922885133	SMP	1	408.57	1124.85	408.57	1124.85	
3922893450	SMP	1	410.57	1132.61	410.57	1132.61	
3922901885	SMP	1	283.42	1128.32	283.42	1128.32	
3922910073	SMP	1	408.53	1119.01	408.53	1119.01	
3922918571	SMP	1	404.40	1129.93	404.40	1129.93	
3922926846	SMP	1	287.86	1134.58	287.86	1134.58	
3922935138	SMP	1	407.43	1139.73	407.43	1139.73	
3922943476	SMP	1	414.14	1119.79	414.14	1119.79	
3922951850	SMP	1	286.48	1143.94	286.48	1143.94	
3922960180	SMP	1	417.85	1183.35	417.85	1183.35	
3922968487	SMP	1	391.04	1144.01	391.04	1144.01	
3922976834	SMP	1	403.51	1137.83	403.51	1137.83	
3922985254	SMP	1	413.16	1148.54	413.16	1148.54	
3922993565	SMP	1	426.07	1164.21	426.07	1164.21	
3923001888	SMP	1	302.84	1157.98	302.84	1157.98	
3923010266	SMP	1	425.00	1167.65	425.00	1167.65	
3923018606	SMP	1	443.71	1175.91	443.71	1175.91	
3923026994	SMP	1	442.73	1187.06	442.73	1187.06	
3923035212	SMP	1	441.29	1182.86	441.29	1182.86	
3923043625	SMP	1	478.17	1141.93	478.17	1141.93	
3923052014	SMP	1	510.77	1028.27	510.77	1028.27	
3923060238	SMP	1	600.90	937.40	600.90	937.40	
3923068602	SMP	1	639.32	882.30	639.32	882.30	
3923076954	SMP	1	669.06	791.66	669.06	791.66	
3923085409	SMP	1	713.75	759.71	713.75	759.71	
3923093600	SMP	1	668.18	773.84	668.18	773.84	
3923102055	SMP	1	743.22	775.66	743.22	775.66	
3923110338	SMP	1	688.02	764.64	688.02	764.64	
3923118768	SMP	1	689.50	775.34	689.50	775.34	
3923126995	SMP	1	704.15	739.88	704.15	739.88	
3923135333	SMP	1	719.08	772.43	719.08	772.43	
3923143701	SMP	1	696.37	774.53	696.37	774.53	
3923152165	SMP	1	722.70	770.69	722.70	770.69	
3923160360	SMP	1	695.61	778.54	695.61	778.54	
3923168690	SMP	1	702.14	756.35	702.14	756.35	
3923177104	SMP	1	694.10	794.45	694.10	794.45	
3923185502	SMP	1	691.13	765.05	691.13	765.05	
3923193707	SMP	1	695.40	766.81	695.40	766.81	
3923202144	SMP	1	692.21	768.63	692.21	768.63	
3923210486	SMP	1	692.03	767.93	692.03	767.93	
3923218758	SMP	1	698.70	796.58	698.70	796.58	
3923227103	SMP	1	695.16	759.42	695.16	759.42	
3923235471	SMP	1	699.56	783.68	699.56	783.68	
3923243813	SMP	1	691.42	763.43	691.42	763.43	
3923252148	SMP	1	693.05	766.18	693.05	766.18	
3923260432	SMP	1	478.69	566.02	478.69	566.02	
3923268866	SMP	1	696.00	773.73	696.00	773.73	
3923277233	SMP	1	698.75	768.03	698.75	768.03	
3923285496	SMP	1	696.53	767.24	696.53	767.24	
3923293832	SMP	1	705.51	767.34	705.51	767.34	
3923302190	SMP	1	706.14	767.34	706.14	767.34	
3923310579	SMP	1	703.66	767.64	703.66	767.64	
3923318885	SMP	1	701.49	749.55	701.49	749.55	
3923327236	SMP	1	700.60	741.18	700.60	741.18	
3923335601	SMP	1	700.66	773.86	700.66	773.86	
3923343886	SMP	1	705.73	719.60	705.73	719.60	
3923352222	SMP	1	708.85	755.25	708.85	755.25	
3923360590	SMP	1	709.64	755.18	709.64	755.18	
3923368958	SMP	1	707.14	735.44	707.14	735.44	
3923377202	SMP	1	705.32	740.90	705.32	740.90	
3923385623	SMP	1	704.33	746.08	704.33	746.08	
3923393969	SMP	1	703.38	746.92	703.38	746.92	
3923402386	SMP	1	705.47	733.36	705.47	733.36	
3923410586	SMP	1	708.76	774.45	708.76	774.45	
3923419000	SMP	1	713.82	771.66	713.82	771.66	
3923427412	SMP	1	706.97	779.05	706.97	779.05	
3923435710	SMP	1	687.84	783.59	687.84	783.59	
