## [iView]
## Converted from:	D:\Recorded Data\simpkid_SC-L1\141010-09-SC-L1-eye_data.idf
## Date:	10.10.2014 20:41:49
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	33884                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	141010-09-SC-L1                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
11548572353	SMP	1	1255.53	606.78	1255.53	606.78	
11548580680	SMP	1	1252.30	632.05	1252.30	632.05	
11548589049	SMP	1	1266.78	624.05	1266.78	624.05	
11548597283	SMP	1	1267.04	629.10	1267.04	629.10	
11548605655	SMP	1	1249.15	630.72	1249.15	630.72	
11548614019	SMP	1	1226.14	634.39	1226.14	634.39	
11548622392	SMP	1	1244.98	624.67	1244.98	624.67	
11548630643	SMP	1	1255.33	633.41	1255.33	633.41	
11548639008	SMP	1	1237.63	630.98	1237.63	630.98	
11548647407	SMP	1	1234.81	627.45	1234.81	627.45	
11548655775	SMP	1	1230.81	641.18	1230.81	641.18	
11548664019	SMP	1	1234.43	641.64	1234.43	641.64	
11548672392	SMP	1	1234.16	641.91	1234.16	641.91	
11548680763	SMP	1	1233.17	641.80	1233.17	641.80	
11548689141	SMP	1	1232.93	649.41	1232.93	649.41	
11548697433	SMP	1	1230.94	644.65	1230.94	644.65	
11548705800	SMP	1	1230.94	655.91	1230.94	655.91	
11548714197	SMP	1	1232.33	656.46	1232.33	656.46	
11548722443	SMP	1	1231.80	646.43	1231.80	646.43	
11548730819	SMP	1	1236.71	630.62	1236.71	630.62	
11548739186	SMP	1	1231.98	650.03	1231.98	650.03	
11548747555	SMP	1	1236.11	651.39	1236.11	651.39	
11548755792	SMP	1	1233.19	644.30	1233.19	644.30	
11548764175	SMP	1	1235.80	649.75	1235.80	649.75	
11548772552	SMP	1	1235.90	640.07	1235.90	640.07	
11548780927	SMP	1	1233.86	648.02	1233.86	648.02	
11548789179	SMP	1	1242.34	637.51	1242.34	637.51	
11548797546	SMP	1	1235.62	639.95	1235.62	639.95	
11548805933	SMP	1	1244.32	637.30	1244.32	637.30	
11548814297	SMP	1	1236.23	647.48	1236.23	647.48	
11548822552	SMP	1	1235.84	643.63	1235.84	643.63	
11548830911	SMP	1	1236.40	643.93	1236.40	643.93	
11548839287	SMP	1	1242.05	641.10	1242.05	641.10	
11548847511	SMP	1	1233.65	635.54	1233.65	635.54	
11548855894	SMP	1	1236.05	634.74	1236.05	634.74	
11548864249	SMP	1	1241.81	650.08	1241.81	650.08	
11548872630	SMP	1	1262.54	788.88	1262.54	788.88	
11548880878	SMP	1	1347.62	828.61	1347.62	828.61	
11548889248	SMP	1	1344.41	821.71	1344.41	821.71	
11548897632	SMP	1	1308.89	783.49	1308.89	783.49	
11548906012	SMP	1	1320.63	810.54	1320.63	810.54	
11548914252	SMP	1	1316.00	825.88	1316.00	825.88	
11548922627	SMP	1	1319.16	824.60	1319.16	824.60	
11548931004	SMP	1	1316.98	820.60	1316.98	820.60	
11548939427	SMP	1	1326.61	811.69	1326.61	811.69	
11548947643	SMP	1	1326.14	822.28	1326.14	822.28	
11548956036	SMP	1	1324.43	817.69	1324.43	817.69	
11548964373	SMP	1	1331.71	808.44	1331.71	808.44	
11548972629	SMP	1	1331.82	802.64	1331.82	802.64	
11548980999	SMP	1	1326.22	811.40	1326.22	811.40	
11548989388	SMP	1	1330.79	810.56	1330.79	810.56	
11548997744	SMP	1	1333.62	811.88	1333.62	811.88	
11549006004	SMP	1	1325.96	815.83	1325.96	815.83	
11549014377	SMP	1	1336.13	819.64	1336.13	819.64	
11549022767	SMP	1	1335.24	821.69	1335.24	821.69	
11549031122	SMP	1	1336.56	806.09	1336.56	806.09	
11549039378	SMP	1	1333.62	818.80	1333.62	818.80	
11549047824	SMP	1	1330.53	810.75	1330.53	810.75	
11549056201	SMP	1	1337.22	815.54	1337.22	815.54	
11549064546	SMP	1	1338.56	815.62	1338.56	815.62	
11549072840	SMP	1	1343.06	813.92	1343.06	813.92	
11549081157	SMP	1	1333.58	810.67	1333.58	810.67	
11549089560	SMP	1	1331.99	825.12	1331.99	825.12	
11549097920	SMP	1	1326.54	817.72	1326.54	817.72	
11549106172	SMP	1	1326.83	806.38	1326.83	806.38	
11549114559	SMP	1	1327.19	805.41	1327.19	805.41	
11549122922	SMP	1	1339.30	803.59	1339.30	803.59	
11549131169	SMP	1	1330.10	811.28	1330.10	811.28	
11549139496	SMP	1	1332.52	812.02	1332.52	812.02	
11549147943	SMP	1	1334.87	818.46	1334.87	818.46	
11549156243	SMP	1	1332.83	828.17	1332.83	828.17	
11549164556	SMP	1	1330.45	831.55	1330.45	831.55	
11549172921	SMP	1	1334.60	837.79	1334.60	837.79	
11549181247	SMP	1	1333.55	843.88	1333.55	843.88	
11549189642	SMP	1	1339.94	835.85	1339.94	835.85	
11549197881	SMP	1	1339.36	843.39	1339.36	843.39	
11549206293	SMP	1	1342.70	841.10	1342.70	841.10	
11549214644	SMP	1	1338.24	838.13	1338.24	838.13	
11549223028	SMP	1	1213.57	871.74	1213.57	871.74	
11549231253	SMP	1	1205.71	898.04	1205.71	898.04	
11549239673	SMP	1	1134.39	897.92	1134.39	897.92	
11549248040	SMP	1	1117.15	889.62	1117.15	889.62	
11549256312	SMP	1	1126.68	898.46	1126.68	898.46	
11549264646	SMP	1	1120.69	892.31	1120.69	892.31	
11549273046	SMP	1	1122.01	907.60	1122.01	907.60	
11549281415	SMP	1	1111.63	911.12	1111.63	911.12	
11549289666	SMP	1	1105.84	911.23	1105.84	911.23	
11549298039	SMP	1	1112.79	910.35	1112.79	910.35	
11549306418	SMP	1	1116.69	909.23	1116.69	909.23	
11549314788	SMP	1	1116.19	903.70	1116.19	903.70	
11549323044	SMP	1	1114.18	900.00	1114.18	900.00	
11549331363	SMP	1	1115.07	898.22	1115.07	898.22	
