## [iView]
## Converted from:	F:\untitled folder\140813-06-L1-SC-eye_data.idf
## Date:	13.08.2014 19:05:16
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	42291                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140813-06-L1-SC                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
6434243756	SMP	1	-123.75	361.10	-123.75	361.10	
6434252153	SMP	1	-3.29	0.00	-3.29	0.00	
6434260414	SMP	1	-3.11	0.00	-3.11	0.00	
6434268776	SMP	1	277.75	824.71	277.75	824.71	
6434277118	SMP	1	259.68	827.24	259.68	827.24	
6434285356	SMP	1	-0.59	0.00	-0.59	0.00	
6434293726	SMP	1	-86.66	422.30	-86.66	422.30	
6434302098	SMP	1	-0.82	0.00	-0.82	0.00	
6434310478	SMP	1	-0.67	0.00	-0.67	0.00	
6434318728	SMP	1	-0.63	0.00	-0.63	0.00	
6434343853	SMP	1	-0.18	0.00	-0.18	0.00	
6434352100	SMP	1	-0.16	0.00	-0.16	0.00	
6434360463	SMP	1	-0.15	0.00	-0.15	0.00	
6434368894	SMP	1	-75.73	501.33	-75.73	501.33	
6434377110	SMP	1	-0.44	0.00	-0.44	0.00	
6434385536	SMP	1	-0.39	0.00	-0.39	0.00	
6434393877	SMP	1	-0.38	0.00	-0.38	0.00	
6434402282	SMP	1	-0.24	0.00	-0.24	0.00	
6434410524	SMP	1	-0.23	0.00	-0.23	0.00	
6434427262	SMP	1	234.16	812.18	234.16	812.18	
6434435637	SMP	1	-0.25	0.00	-0.25	0.00	
6434443915	SMP	1	-0.24	0.00	-0.24	0.00	
6434452260	SMP	1	234.79	852.60	234.79	852.60	
6434460668	SMP	1	-3.02	513.64	-3.02	513.64	
6434469010	SMP	1	-1.79	679.07	-1.79	679.07	
6434477269	SMP	1	-1.74	0.00	-1.74	0.00	
6434485591	SMP	1	-1.71	0.00	-1.71	0.00	
6434494018	SMP	1	-1.68	0.00	-1.68	0.00	
6434502367	SMP	1	-1.63	0.00	-1.63	0.00	
6434510613	SMP	1	-5.34	641.47	-5.34	641.47	
6434518969	SMP	1	-3.33	0.00	-3.33	0.00	
6434527338	SMP	1	-86.40	485.37	-86.40	485.37	
6434535587	SMP	1	23.29	492.11	23.29	492.11	
6434543976	SMP	1	-1.41	501.44	-1.41	501.44	
6434552335	SMP	1	-0.18	481.52	-0.18	481.52	
6434560718	SMP	1	1.63	487.01	1.63	487.01	
6434568967	SMP	1	-0.46	511.90	-0.46	511.90	
6434577336	SMP	1	1.95	508.61	1.95	508.61	
6434585719	SMP	1	0.39	502.43	0.39	502.43	
6434594090	SMP	1	-100.17	476.27	-100.17	476.27	
6434602346	SMP	1	-84.09	468.17	-84.09	468.17	
6434610722	SMP	1	20.53	532.37	20.53	532.37	
6434619088	SMP	1	289.11	189.42	289.11	189.42	
6434627466	SMP	1	14.35	527.89	14.35	527.89	
6434635715	SMP	1	6.08	0.00	6.08	0.00	
6434644099	SMP	1	-77.27	519.58	-77.27	519.58	
6434652464	SMP	1	5.02	0.00	5.02	0.00	
6434660716	SMP	1	5.40	0.00	5.40	0.00	
6434669089	SMP	1	4.26	0.00	4.26	0.00	
6434677460	SMP	1	271.78	301.30	271.78	301.30	
6434685849	SMP	1	452.48	142.55	452.48	142.55	
6434694092	SMP	1	4.56	0.00	4.56	0.00	
6434702478	SMP	1	537.62	152.76	537.62	152.76	
6434710882	SMP	1	702.44	154.69	702.44	154.69	
6434719321	SMP	1	880.00	246.72	880.00	246.72	
6434727550	SMP	1	1049.62	304.73	1049.62	304.73	
6434735929	SMP	1	0.00	0.00	0.00	0.00	
6434744298	SMP	1	545.20	204.88	545.20	204.88	
6434752679	SMP	1	859.37	297.21	859.37	297.21	
6434760891	SMP	1	896.75	299.55	896.75	299.55	
6434769269	SMP	1	863.98	305.72	863.98	305.72	
6434777639	SMP	1	525.65	274.22	525.65	274.22	
6434785958	SMP	1	878.30	305.28	878.30	305.28	
6434794274	SMP	1	871.40	318.95	871.40	318.95	
6434802637	SMP	1	560.94	240.33	560.94	240.33	
6434811014	SMP	1	833.70	320.09	833.70	320.09	
6434819259	SMP	1	870.45	316.50	870.45	316.50	
6434827592	SMP	1	711.18	600.13	711.18	600.13	
6434836020	SMP	1	879.72	346.35	879.72	346.35	
6434844363	SMP	1	856.59	359.89	856.59	359.89	
6434852627	SMP	1	702.39	489.31	702.39	489.31	
6434860999	SMP	1	682.19	528.93	682.19	528.93	
6434869383	SMP	1	714.74	472.57	714.74	472.57	
6434877754	SMP	1	526.17	344.90	526.17	344.90	
6434886004	SMP	1	746.81	618.23	746.81	618.23	
6434894332	SMP	1	900.51	337.55	900.51	337.55	
6434902759	SMP	1	692.34	609.80	692.34	609.80	
6434911129	SMP	1	709.31	519.17	709.31	519.17	
6434919376	SMP	1	424.64	233.38	424.64	233.38	
6434927752	SMP	1	739.61	613.83	739.61	613.83	
6434936106	SMP	1	615.11	308.32	615.11	308.32	
6434944379	SMP	1	718.09	628.40	718.09	628.40	
6434952712	SMP	1	910.91	386.36	910.91	386.36	
6434961132	SMP	1	714.02	563.10	714.02	563.10	
6434969471	SMP	1	724.15	576.03	724.15	576.03	
6434977768	SMP	1	1090.12	362.94	1090.12	362.94	
6434986129	SMP	1	720.92	625.86	720.92	625.86	
6434994505	SMP	1	1060.60	363.54	1060.60	363.54	
6435002879	SMP	1	913.65	402.85	913.65	402.85	
6435011128	SMP	1	712.99	629.90	712.99	629.90	
6435019502	SMP	1	240.85	562.13	240.85	562.13	
6435027865	SMP	1	1051.16	350.51	1051.16	350.51	
6435036251	SMP	1	0.00	0.00	0.00	0.00	
6435044478	SMP	1	710.79	557.80	710.79	557.80	
6435052891	SMP	1	539.80	362.40	539.80	362.40	
6435061292	SMP	1	625.34	611.36	625.34	611.36	
6435069648	SMP	1	705.54	564.51	705.54	564.51	
6435077944	SMP	1	1046.65	343.43	1046.65	343.43	
6435086270	SMP	1	1051.42	361.42	1051.42	361.42	
6435094644	SMP	1	1059.75	334.79	1059.75	334.79	
6435102896	SMP	1	249.92	574.17	249.92	574.17	
6435111288	SMP	1	690.55	591.24	690.55	591.24	
6435119658	SMP	1	1054.05	343.64	1054.05	343.64	
6435128055	SMP	1	610.29	599.25	610.29	599.25	
6435136263	SMP	1	0.00	0.00	0.00	0.00	
6435144637	SMP	1	797.84	639.39	797.84	639.39	
6435152964	SMP	1	0.00	0.00	0.00	0.00	
6435161386	SMP	1	371.72	225.15	371.72	225.15	
6435169649	SMP	1	388.47	222.42	388.47	222.42	
6435178004	SMP	1	1073.18	315.39	1073.18	315.39	
6435186409	SMP	1	679.97	603.78	679.97	603.78	
6435194751	SMP	1	0.00	0.00	0.00	0.00	
6435202961	SMP	1	401.49	225.84	401.49	225.84	
6435211381	SMP	1	829.01	461.15	829.01	461.15	
6435219751	SMP	1	434.24	602.12	434.24	602.12	
6435228004	SMP	1	277.67	493.94	277.67	493.94	
6435236398	SMP	1	449.84	484.00	449.84	484.00	
6435244731	SMP	1	147.46	337.79	147.46	337.79	
6435253134	SMP	1	148.65	358.43	148.65	358.43	
6435261373	SMP	1	262.25	214.40	262.25	214.40	
6435269787	SMP	1	280.70	334.14	280.70	334.14	
6435278123	SMP	1	63.30	339.22	63.30	339.22	
6435286454	SMP	1	-70.82	228.90	-70.82	228.90	
6435294750	SMP	1	-60.37	375.34	-60.37	375.34	
6435303132	SMP	1	60.76	394.06	60.76	394.06	
6435311501	SMP	1	265.98	503.73	265.98	503.73	
6435319860	SMP	1	210.28	501.58	210.28	501.58	
6435328085	SMP	1	-52.77	468.49	-52.77	468.49	
6435336456	SMP	1	116.24	215.58	116.24	215.58	
6435344879	SMP	1	-8.04	0.00	-8.04	0.00	
6435353088	SMP	1	-128.42	442.99	-128.42	442.99	
6435361509	SMP	1	-149.17	559.28	-149.17	559.28	
6435369915	SMP	1	-7.05	0.00	-7.05	0.00	
6435378257	SMP	1	-4.19	0.00	-4.19	0.00	
6435386453	SMP	1	-1.32	0.00	-1.32	0.00	
6435394909	SMP	1	-2.55	0.00	-2.55	0.00	
6435403270	SMP	1	-2.09	0.00	-2.09	0.00	
6435411691	SMP	1	351.12	-6.93	351.12	-6.93	
6435419885	SMP	1	0.01	-2.51	0.01	-2.51	
6435842956	MSG	1	# Message: elmo_duck.avi
6435845397	SMP	1	0.00	4.14	0.00	4.14	
