## [iView]
## Converted from:	F:\untitled folder\140811-06-L1-SC-eye_data.idf
## Date:	11.08.2014 19:16:35
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	40784                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	140811-06-L1-SC                                                                                                                                                                                                                                                 
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
6105146967	SMP	1	841.18	700.51	841.18	700.51	
6105155314	SMP	1	840.59	702.28	840.59	702.28	
6105163563	SMP	1	839.51	708.43	839.51	708.43	
6105171962	SMP	1	840.50	707.62	840.50	707.62	
6105180282	SMP	1	829.33	698.09	829.33	698.09	
6105188647	SMP	1	833.78	706.81	833.78	706.81	
6105196907	SMP	1	843.05	691.79	843.05	691.79	
6105205282	SMP	1	814.98	691.93	814.98	691.93	
6105213649	SMP	1	833.79	696.73	833.79	696.73	
6105222021	SMP	1	839.26	693.92	839.26	693.92	
6105230288	SMP	1	841.41	678.07	841.41	678.07	
6105238647	SMP	1	838.53	682.51	838.53	682.51	
6105247033	SMP	1	833.12	687.70	833.12	687.70	
6105255271	SMP	1	841.72	689.23	841.72	689.23	
6105263666	SMP	1	807.49	690.73	807.49	690.73	
6105272063	SMP	1	819.25	697.24	819.25	697.24	
6105280436	SMP	1	838.01	683.35	838.01	683.35	
6105288706	SMP	1	841.71	676.75	841.71	676.75	
6105297061	SMP	1	821.79	691.64	821.79	691.64	
6105305447	SMP	1	833.98	689.63	833.98	689.63	
6105313816	SMP	1	849.58	691.18	849.58	691.18	
6105322013	SMP	1	977.34	683.69	977.34	683.69	
6105330433	SMP	1	997.90	633.47	997.90	633.47	
6105338759	SMP	1	1019.66	608.19	1019.66	608.19	
6105347186	SMP	1	998.13	580.93	998.13	580.93	
6105355432	SMP	1	995.71	542.28	995.71	542.28	
6105363812	SMP	1	1010.69	566.13	1010.69	566.13	
6105372217	SMP	1	1031.10	531.06	1031.10	531.06	
6105380433	SMP	1	1000.20	548.29	1000.20	548.29	
6105388813	SMP	1	1003.58	543.03	1003.58	543.03	
6105397187	SMP	1	1026.69	544.74	1026.69	544.74	
6105405520	SMP	1	984.72	568.98	984.72	568.98	
6105413783	SMP	1	1019.63	599.08	1019.63	599.08	
6105422129	SMP	1	1024.11	583.99	1024.11	583.99	
6105430506	SMP	1	1002.91	603.18	1002.91	603.18	
6105438876	SMP	1	1001.38	608.27	1001.38	608.27	
6105447164	SMP	1	1011.49	610.39	1011.49	610.39	
6105455554	SMP	1	1007.42	611.76	1007.42	611.76	
6105463892	SMP	1	1016.63	625.07	1016.63	625.07	
6105472251	SMP	1	1022.36	660.87	1022.36	660.87	
6105480522	SMP	1	1029.51	652.57	1029.51	652.57	
6105488891	SMP	1	1022.25	643.98	1022.25	643.98	
6105497265	SMP	1	1016.62	638.47	1016.62	638.47	
6105505635	SMP	1	1020.28	625.93	1020.28	625.93	
6105513897	SMP	1	1016.34	625.80	1016.34	625.80	
6105522268	SMP	1	1022.97	627.63	1022.97	627.63	
6105530637	SMP	1	1022.72	625.57	1022.72	625.57	
6105538885	SMP	1	1021.08	637.74	1021.08	637.74	
6105547270	SMP	1	1024.35	635.00	1024.35	635.00	
6105555630	SMP	1	1017.24	651.59	1017.24	651.59	
6105564009	SMP	1	1020.42	616.90	1020.42	616.90	
6105572266	SMP	1	1036.43	471.57	1036.43	471.57	
6105580640	SMP	1	1117.31	388.77	1117.31	388.77	
6105589010	SMP	1	1139.97	382.29	1139.97	382.29	
6105597388	SMP	1	1148.64	469.85	1148.64	469.85	
6105605634	SMP	1	1153.20	467.61	1153.20	467.61	
6105614018	SMP	1	1153.89	455.23	1153.89	455.23	
6105622438	SMP	1	1157.80	388.76	1157.80	388.76	
6105630824	SMP	1	1160.05	443.69	1160.05	443.69	
6105639060	SMP	1	1156.65	456.43	1156.65	456.43	
6105647471	SMP	1	1154.12	440.77	1154.12	440.77	
6105655828	SMP	1	1159.14	410.95	1159.14	410.95	
6105664052	SMP	1	1150.64	436.78	1150.64	436.78	
6105672437	SMP	1	1152.47	451.00	1152.47	451.00	
6105680815	SMP	1	1158.84	448.88	1158.84	448.88	
6105689187	SMP	1	1158.23	390.84	1158.23	390.84	
6105697430	SMP	1	1157.02	460.07	1157.02	460.07	
6105705804	SMP	1	1157.31	423.15	1157.31	423.15	
6105714188	SMP	1	1154.20	421.14	1154.20	421.14	
6105722516	SMP	1	1151.78	392.12	1151.78	392.12	
6105730802	SMP	1	1148.09	425.42	1148.09	425.42	
6105739127	SMP	1	1158.13	432.51	1158.13	432.51	
6105747538	SMP	1	1160.96	424.33	1160.96	424.33	
6105755923	SMP	1	1152.45	433.50	1152.45	433.50	
6105764179	SMP	1	1152.55	468.33	1152.55	468.33	
6105772549	SMP	1	1165.75	427.65	1165.75	427.65	
6105780928	SMP	1	1156.66	415.98	1156.66	415.98	
6105789173	SMP	1	1162.37	458.47	1162.37	458.47	
