## [iView]
## Converted from:	D:\Overflow results\EJY-simpleImp_list1pilot\P02-eye_data.idf
## Date:	22.01.2014 21:01:43
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	22644                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	P02                                                                                                                                                                                                                                                             
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
200832914	SMP	1	0.00	0.00	0.00	0.00	-1	
200882912	SMP	1	0.00	0.00	0.00	0.00	-1	
200932871	SMP	1	0.00	0.00	0.00	0.00	-1	
200983047	SMP	1	0.00	0.00	0.00	0.00	-1	
201032996	SMP	1	0.00	0.00	0.00	0.00	-1	
201083000	SMP	1	0.00	0.00	0.00	0.00	-1	
201132954	SMP	1	0.00	0.00	0.00	0.00	-1	
201182961	SMP	1	0.00	0.00	0.00	0.00	-1	
201233134	SMP	1	0.00	0.00	0.00	0.00	-1	
201283127	SMP	1	0.00	0.00	0.00	0.00	-1	
201333174	SMP	1	0.00	0.00	0.00	0.00	-1	
201383150	SMP	1	0.00	0.00	0.00	0.00	-1	
201433223	SMP	1	0.00	0.00	0.00	0.00	-1	
201483259	SMP	1	0.00	0.00	0.00	0.00	-1	
201533223	SMP	1	0.00	0.00	0.00	0.00	-1	
201583220	SMP	1	0.00	0.00	0.00	0.00	-1	
201633240	SMP	1	0.00	0.00	0.00	0.00	-1	
201683284	SMP	1	0.00	0.00	0.00	0.00	-1	
201733412	SMP	1	0.00	0.00	0.00	0.00	-1	
201783430	SMP	1	0.00	0.00	0.00	0.00	-1	
201833487	SMP	1	0.00	0.00	0.00	0.00	-1	
201883345	SMP	1	0.00	0.00	0.00	0.00	-1	
201933381	SMP	1	0.00	0.00	0.00	0.00	-1	
201983432	SMP	1	0.00	0.00	0.00	0.00	-1	
202033495	SMP	1	0.00	0.00	0.00	0.00	-1	
202083456	SMP	1	0.00	0.00	0.00	0.00	-1	
202133668	SMP	1	0.00	0.00	0.00	0.00	-1	
202785379	MSG	1	# Message: elmo_duck.avi
202833835	SMP	1	0.00	0.00	0.00	0.00	-1	
202883796	SMP	1	0.00	0.00	0.00	0.00	-1	
202933782	SMP	1	0.00	0.00	0.00	0.00	-1	
202983949	SMP	1	0.00	0.00	0.00	0.00	-1	
203034522	SMP	1	0.00	0.00	0.00	0.00	-1	
203083946	SMP	1	0.00	0.00	0.00	0.00	-1	
203134567	SMP	1	0.00	0.00	0.00	0.00	-1	
203184077	SMP	1	0.00	0.00	0.00	0.00	-1	
203234128	SMP	1	0.00	0.00	0.00	0.00	-1	
203284104	SMP	1	0.00	0.00	0.00	0.00	-1	
203334047	SMP	1	0.00	0.00	0.00	0.00	-1	
203384088	SMP	1	0.00	0.00	0.00	0.00	-1	
203434241	SMP	1	0.00	0.00	0.00	0.00	-1	
203484193	SMP	1	0.00	0.00	0.00	0.00	-1	
203534265	SMP	1	0.00	0.00	0.00	0.00	-1	
203584209	SMP	1	0.00	0.00	0.00	0.00	-1	
203634809	SMP	1	0.00	0.00	0.00	0.00	-1	
203684322	SMP	1	0.00	0.00	0.00	0.00	-1	
203734364	SMP	1	0.00	0.00	0.00	0.00	-1	
203784323	SMP	1	0.00	0.00	0.00	0.00	-1	
203834495	SMP	1	0.00	0.00	0.00	0.00	-1	
203884344	SMP	1	0.00	0.00	0.00	0.00	-1	
203935006	SMP	1	0.00	0.00	0.00	0.00	-1	
